HourUTC,HourDK,PriceArea,SpotPriceDKK,price_dkk_per_kwh,price_ore_per_kwh,elnet,energinet,elafgift,spot_component_dkk_per_kwh,buy_price_dkk_per_kwh,sell_price_dkk_per_kwh
2025-03-11 13:00:00+00:00,2025-03-11 14:00:00,DK2,763.39793,0.76339793,76.339793,0.4396,0.17,0.01,1.0167474125,1.6363474125,0.67519793
2025-03-11 14:00:00+00:00,2025-03-11 15:00:00,DK2,841.639678,0.8416396780000001,84.16396780000001,0.4396,0.17,0.01,1.1145495975000002,1.7341495975,0.7534396780000001
2025-03-11 15:00:00+00:00,2025-03-11 16:00:00,DK2,991.261185,0.9912611849999999,99.12611849999999,0.4396,0.17,0.01,1.30157648125,1.9211764812499998,0.9030611849999999
2025-03-11 16:00:00+00:00,2025-03-11 17:00:00,DK2,1283.120154,1.283120154,128.31201539999998,1.3188,0.17,0.01,1.6664001924999998,3.1652001924999995,1.1949201539999998
2025-03-11 17:00:00+00:00,2025-03-11 18:00:00,DK2,1530.15226,1.5301522600000002,153.015226,1.3188,0.17,0.01,1.9751903250000002,3.473990325,1.44195226
2025-03-11 18:00:00+00:00,2025-03-11 19:00:00,DK2,1350.472207,1.350472207,135.0472207,1.3188,0.17,0.01,1.75059025875,3.2493902587499996,1.2622722069999999
2025-03-11 19:00:00+00:00,2025-03-11 20:00:00,DK2,1115.0011,1.1150011,111.50010999999999,1.3188,0.17,0.01,1.456251375,2.9550513749999996,1.0268011
2025-03-11 20:00:00+00:00,2025-03-11 21:00:00,DK2,992.380057,0.992380057,99.2380057,0.4396,0.17,0.01,1.30297507125,1.9225750712499998,0.904180057
2025-03-11 21:00:00+00:00,2025-03-11 22:00:00,DK2,904.516527,0.904516527,90.4516527,0.4396,0.17,0.01,1.19314565875,1.81274565875,0.8163165269999999
2025-03-11 22:00:00+00:00,2025-03-11 23:00:00,DK2,800.766039,0.800766039,80.0766039,0.4396,0.17,0.01,1.06345754875,1.68305754875,0.7125660389999999
2025-03-11 23:00:00+00:00,2025-03-12 00:00:00,DK2,758.888819,0.758888819,75.8888819,0.1465,0.17,0.01,1.01111102375,1.33761102375,0.670688819
2025-03-12 00:00:00+00:00,2025-03-12 01:00:00,DK2,746.730508,0.746730508,74.6730508,0.1465,0.17,0.01,0.9959131349999999,1.322413135,0.6585305079999999
2025-03-12 01:00:00+00:00,2025-03-12 02:00:00,DK2,729.649162,0.7296491620000001,72.9649162,0.1465,0.17,0.01,0.9745614525000001,1.3010614525000002,0.641449162
2025-03-12 02:00:00+00:00,2025-03-12 03:00:00,DK2,726.740113,0.726740113,72.67401129999999,0.1465,0.17,0.01,0.97092514125,1.29742514125,0.6385401129999999
2025-03-12 03:00:00+00:00,2025-03-12 04:00:00,DK2,759.70932,0.75970932,75.970932,0.1465,0.17,0.01,1.01213665,1.33863665,0.67150932
2025-03-12 04:00:00+00:00,2025-03-12 05:00:00,DK2,823.260889,0.823260889,82.3260889,0.1465,0.17,0.01,1.09157611125,1.41807611125,0.7350608890000001
2025-03-12 05:00:00+00:00,2025-03-12 06:00:00,DK2,1078.362139,1.078362139,107.8362139,0.4396,0.17,0.01,1.41045267375,2.0300526737499998,0.9901621389999999
2025-03-12 06:00:00+00:00,2025-03-12 07:00:00,DK2,1206.509425,1.206509425,120.65094249999999,0.4396,0.17,0.01,1.57063678125,2.1902367812499994,1.1183094249999999
2025-03-12 07:00:00+00:00,2025-03-12 08:00:00,DK2,1107.601796,1.107601796,110.7601796,0.4396,0.17,0.01,1.447002245,2.066602245,1.019401796
2025-03-12 08:00:00+00:00,2025-03-12 09:00:00,DK2,932.53666,0.93253666,93.253666,0.4396,0.17,0.01,1.228170825,1.847770825,0.84433666
2025-03-12 09:00:00+00:00,2025-03-12 10:00:00,DK2,765.602017,0.7656020170000001,76.56020170000001,0.4396,0.17,0.01,1.0195025212500002,1.63910252125,0.6774020170000001
2025-03-12 10:00:00+00:00,2025-03-12 11:00:00,DK2,743.896065,0.743896065,74.3896065,0.4396,0.17,0.01,0.99237008125,1.61197008125,0.6556960650000001
2025-03-12 11:00:00+00:00,2025-03-12 12:00:00,DK2,731.812308,0.7318123080000001,73.18123080000001,0.4396,0.17,0.01,0.9772653850000002,1.596865385,0.643612308
2025-03-12 12:00:00+00:00,2025-03-12 13:00:00,DK2,745.537023,0.745537023,74.5537023,0.4396,0.17,0.01,0.99442127875,1.61402127875,0.657337023
2025-03-12 13:00:00+00:00,2025-03-12 14:00:00,DK2,758.515894,0.758515894,75.8515894,0.4396,0.17,0.01,1.0106448675,1.6302448674999999,0.670315894
2025-03-12 14:00:00+00:00,2025-03-12 15:00:00,DK2,878.756556,0.878756556,87.8756556,0.4396,0.17,0.01,1.160945695,1.780545695,0.7905565560000001
2025-03-12 15:00:00+00:00,2025-03-12 16:00:00,DK2,1046.88473,1.04688473,104.68847299999999,0.4396,0.17,0.01,1.3711059125,1.9907059125,0.9586847299999999
2025-03-12 16:00:00+00:00,2025-03-12 17:00:00,DK2,1186.295212,1.186295212,118.62952120000001,1.3188,0.17,0.01,1.5453690150000001,3.0441690149999996,1.098095212
2025-03-12 17:00:00+00:00,2025-03-12 18:00:00,DK2,1491.074045,1.491074045,149.1074045,1.3188,0.17,0.01,1.9263425562499998,3.4251425562499995,1.402874045
2025-03-12 18:00:00+00:00,2025-03-12 19:00:00,DK2,1339.505193,1.339505193,133.9505193,1.3188,0.17,0.01,1.73688149125,3.2356814912499994,1.2513051929999999
2025-03-12 19:00:00+00:00,2025-03-12 20:00:00,DK2,1104.618089,1.1046180890000001,110.46180890000001,1.3188,0.17,0.01,1.4432726112500003,2.94207261125,1.016418089
2025-03-12 20:00:00+00:00,2025-03-12 21:00:00,DK2,986.540529,0.986540529,98.6540529,0.4396,0.17,0.01,1.29567566125,1.91527566125,0.8983405289999999
2025-03-12 21:00:00+00:00,2025-03-12 22:00:00,DK2,895.24116,0.8952411600000001,89.524116,0.4396,0.17,0.01,1.1815514500000002,1.80115145,0.80704116
2025-03-12 22:00:00+00:00,2025-03-12 23:00:00,DK2,819.829711,0.819829711,81.9829711,0.4396,0.17,0.01,1.08728713875,1.70688713875,0.7316297110000001
2025-03-12 23:00:00+00:00,2025-03-13 00:00:00,DK2,809.38963,0.80938963,80.938963,0.1465,0.17,0.01,1.0742370374999999,1.4007370375,0.72118963
2025-03-13 00:00:00+00:00,2025-03-13 01:00:00,DK2,762.612317,0.762612317,76.2612317,0.1465,0.17,0.01,1.01576539625,1.34226539625,0.674412317
2025-03-13 01:00:00+00:00,2025-03-13 02:00:00,DK2,738.291073,0.738291073,73.82910729999999,0.1465,0.17,0.01,0.98536384125,1.3118638412499999,0.650091073
2025-03-13 02:00:00+00:00,2025-03-13 03:00:00,DK2,721.35576,0.72135576,72.135576,0.1465,0.17,0.01,0.9641947,1.2906947,0.63315576
2025-03-13 03:00:00+00:00,2025-03-13 04:00:00,DK2,733.59098,0.7335909799999999,73.35909799999999,0.1465,0.17,0.01,0.9794887249999998,1.3059887249999997,0.64539098
2025-03-13 04:00:00+00:00,2025-03-13 05:00:00,DK2,789.843157,0.7898431570000001,78.98431570000001,0.1465,0.17,0.01,1.04980394625,1.37630394625,0.7016431570000001
2025-03-13 05:00:00+00:00,2025-03-13 06:00:00,DK2,990.008328,0.990008328,99.00083280000001,0.4396,0.17,0.01,1.30001041,1.91961041,0.901808328
2025-03-13 06:00:00+00:00,2025-03-13 07:00:00,DK2,1199.200807,1.199200807,119.9200807,0.4396,0.17,0.01,1.56150100875,2.18110100875,1.111000807
2025-03-13 07:00:00+00:00,2025-03-13 08:00:00,DK2,1201.065932,1.201065932,120.10659319999999,0.4396,0.17,0.01,1.5638324149999998,2.1834324149999995,1.1128659319999998
2025-03-13 08:00:00+00:00,2025-03-13 09:00:00,DK2,1154.885422,1.154885422,115.4885422,0.4396,0.17,0.01,1.5061067774999999,2.1257067774999996,1.066685422
2025-03-13 09:00:00+00:00,2025-03-13 10:00:00,DK2,923.90829,0.92390829,92.390829,0.4396,0.17,0.01,1.2173853625,1.8369853624999999,0.8357082899999999
2025-03-13 10:00:00+00:00,2025-03-13 11:00:00,DK2,826.250375,0.826250375,82.6250375,0.4396,0.17,0.01,1.09531296875,1.71491296875,0.738050375
2025-03-13 11:00:00+00:00,2025-03-13 12:00:00,DK2,821.251855,0.821251855,82.1251855,0.4396,0.17,0.01,1.08906481875,1.70866481875,0.733051855
2025-03-13 12:00:00+00:00,2025-03-13 13:00:00,DK2,807.822933,0.8078229330000001,80.7822933,0.4396,0.17,0.01,1.0722786662500001,1.69187866625,0.7196229330000001
2025-03-13 13:00:00+00:00,2025-03-13 14:00:00,DK2,802.749785,0.8027497849999999,80.27497849999999,0.4396,0.17,0.01,1.06593723125,1.6855372312499999,0.714549785
2025-03-13 14:00:00+00:00,2025-03-13 15:00:00,DK2,820.804188,0.820804188,82.0804188,0.4396,0.17,0.01,1.088505235,1.7081052349999999,0.732604188
2025-03-13 15:00:00+00:00,2025-03-13 16:00:00,DK2,906.898365,0.906898365,90.6898365,0.4396,0.17,0.01,1.19612295625,1.81572295625,0.8186983649999999
2025-03-13 16:00:00+00:00,2025-03-13 17:00:00,DK2,1066.478453,1.066478453,106.6478453,1.3188,0.17,0.01,1.39559806625,2.89439806625,0.9782784529999999
2025-03-13 17:00:00+00:00,2025-03-13 18:00:00,DK2,1239.114415,1.239114415,123.9114415,1.3188,0.17,0.01,1.6113930187499999,3.1101930187499995,1.150914415
2025-03-13 18:00:00+00:00,2025-03-13 19:00:00,DK2,1293.799895,1.293799895,129.3799895,1.3188,0.17,0.01,1.67974986875,3.17854986875,1.205599895
2025-03-13 19:00:00+00:00,2025-03-13 20:00:00,DK2,1111.539932,1.111539932,111.15399319999999,1.3188,0.17,0.01,1.4519249149999998,2.9507249149999994,1.0233399319999998
2025-03-13 20:00:00+00:00,2025-03-13 21:00:00,DK2,1012.31526,1.01231526,101.231526,0.4396,0.17,0.01,1.3278940750000001,1.947494075,0.92411526
2025-03-13 21:00:00+00:00,2025-03-13 22:00:00,DK2,920.700335,0.920700335,92.07003350000001,0.4396,0.17,0.01,1.21337541875,1.83297541875,0.832500335
2025-03-13 22:00:00+00:00,2025-03-13 23:00:00,DK2,832.069558,0.832069558,83.2069558,0.4396,0.17,0.01,1.1025869475,1.7221869475,0.7438695580000001
2025-03-13 23:00:00+00:00,2025-03-14 00:00:00,DK2,814.568334,0.8145683340000001,81.45683340000001,0.1465,0.17,0.01,1.0807104175000002,1.4072104175000002,0.726368334
2025-03-14 00:00:00+00:00,2025-03-14 01:00:00,DK2,791.367423,0.7913674230000001,79.13674230000001,0.1465,0.17,0.01,1.0517092787500002,1.3782092787500002,0.703167423
2025-03-14 01:00:00+00:00,2025-03-14 02:00:00,DK2,790.546804,0.790546804,79.0546804,0.1465,0.17,0.01,1.0506835049999999,1.3771835049999999,0.702346804
2025-03-14 02:00:00+00:00,2025-03-14 03:00:00,DK2,775.029782,0.775029782,77.5029782,0.1465,0.17,0.01,1.0312872275,1.3577872275,0.686829782
2025-03-14 03:00:00+00:00,2025-03-14 04:00:00,DK2,786.070759,0.786070759,78.6070759,0.1465,0.17,0.01,1.04508844875,1.37158844875,0.697870759
2025-03-14 04:00:00+00:00,2025-03-14 05:00:00,DK2,851.048223,0.851048223,85.10482230000001,0.1465,0.17,0.01,1.1263102787500001,1.4528102787500001,0.762848223
2025-03-14 05:00:00+00:00,2025-03-14 06:00:00,DK2,1067.167327,1.067167327,106.7167327,0.4396,0.17,0.01,1.39645915875,2.0160591587499996,0.9789673269999999
2025-03-14 06:00:00+00:00,2025-03-14 07:00:00,DK2,1158.478877,1.158478877,115.8478877,0.4396,0.17,0.01,1.5105985962500001,2.13019859625,1.070278877
2025-03-14 07:00:00+00:00,2025-03-14 08:00:00,DK2,1156.912323,1.156912323,115.6912323,0.4396,0.17,0.01,1.50864040375,2.12824040375,1.068712323
2025-03-14 08:00:00+00:00,2025-03-14 09:00:00,DK2,985.553818,0.985553818,98.55538179999999,0.4396,0.17,0.01,1.2944422725,1.9140422725,0.897353818
2025-03-14 09:00:00+00:00,2025-03-14 10:00:00,DK2,835.605816,0.8356058160000001,83.5605816,0.4396,0.17,0.01,1.10700727,1.72660727,0.7474058160000001
2025-03-14 10:00:00+00:00,2025-03-14 11:00:00,DK2,793.530859,0.793530859,79.3530859,0.4396,0.17,0.01,1.05441357375,1.67401357375,0.705330859
2025-03-14 11:00:00+00:00,2025-03-14 12:00:00,DK2,779.505834,0.7795058340000001,77.9505834,0.4396,0.17,0.01,1.0368822925,1.6564822925,0.691305834
2025-03-14 12:00:00+00:00,2025-03-14 13:00:00,DK2,780.177273,0.7801772730000001,78.0177273,0.4396,0.17,0.01,1.03772159125,1.65732159125,0.691977273
2025-03-14 13:00:00+00:00,2025-03-14 14:00:00,DK2,786.145316,0.7861453159999999,78.61453159999999,0.4396,0.17,0.01,1.045181645,1.664781645,0.697945316
2025-03-14 14:00:00+00:00,2025-03-14 15:00:00,DK2,816.284127,0.816284127,81.6284127,0.4396,0.17,0.01,1.08285515875,1.7024551587499999,0.728084127
2025-03-14 15:00:00+00:00,2025-03-14 16:00:00,DK2,931.990293,0.9319902929999999,93.19902929999999,0.4396,0.17,0.01,1.22748786625,1.8470878662499999,0.8437902929999999
2025-03-14 16:00:00+00:00,2025-03-14 17:00:00,DK2,1093.352241,1.093352241,109.3352241,1.3188,0.17,0.01,1.42919030125,2.9279903012499995,1.005152241
2025-03-14 17:00:00+00:00,2025-03-14 18:00:00,DK2,1159.821754,1.159821754,115.9821754,1.3188,0.17,0.01,1.5122771925,3.0110771924999997,1.071621754
2025-03-14 18:00:00+00:00,2025-03-14 19:00:00,DK2,1126.624332,1.126624332,112.6624332,1.3188,0.17,0.01,1.4707804150000001,2.969580415,1.038424332
2025-03-14 19:00:00+00:00,2025-03-14 20:00:00,DK2,970.559055,0.970559055,97.0559055,1.3188,0.17,0.01,1.27569881875,2.7744988187499997,0.882359055
2025-03-14 20:00:00+00:00,2025-03-14 21:00:00,DK2,831.502739,0.831502739,83.1502739,0.4396,0.17,0.01,1.1018784237500001,1.72147842375,0.743302739
2025-03-14 21:00:00+00:00,2025-03-14 22:00:00,DK2,850.4514,0.8504514000000001,85.04514,0.4396,0.17,0.01,1.12556425,1.74516425,0.7622514
2025-03-14 22:00:00+00:00,2025-03-14 23:00:00,DK2,784.42953,0.78442953,78.442953,0.4396,0.17,0.01,1.0430369125,1.6626369125,0.6962295300000001
2025-03-14 23:00:00+00:00,2025-03-15 00:00:00,DK2,836.724846,0.836724846,83.67248459999999,0.1465,0.17,0.01,1.1084060574999999,1.4349060574999999,0.748524846
2025-03-15 00:00:00+00:00,2025-03-15 01:00:00,DK2,769.50933,0.76950933,76.95093299999999,0.1465,0.17,0.01,1.0243866625,1.3508866625,0.6813093299999999
2025-03-15 01:00:00+00:00,2025-03-15 02:00:00,DK2,716.1696,0.7161696,71.61695999999999,0.1465,0.17,0.01,0.9577119999999999,1.284212,0.6279695999999999
2025-03-15 02:00:00+00:00,2025-03-15 03:00:00,DK2,670.588382,0.670588382,67.0588382,0.1465,0.17,0.01,0.9007354775,1.2272354775,0.582388382
2025-03-15 03:00:00+00:00,2025-03-15 04:00:00,DK2,648.208082,0.648208082,64.8208082,0.1465,0.17,0.01,0.8727601025,1.1992601025,0.560008082
2025-03-15 04:00:00+00:00,2025-03-15 05:00:00,DK2,675.512077,0.6755120769999999,67.55120769999999,0.1465,0.17,0.01,0.9068900962499999,1.23339009625,0.587312077
2025-03-15 05:00:00+00:00,2025-03-15 06:00:00,DK2,723.6297,0.7236296999999999,72.36296999999999,0.4396,0.17,0.01,0.9670371249999999,1.586637125,0.6354297
2025-03-15 06:00:00+00:00,2025-03-15 07:00:00,DK2,741.384716,0.741384716,74.1384716,0.4396,0.17,0.01,0.9892308949999999,1.6088308949999999,0.6531847159999999
2025-03-15 07:00:00+00:00,2025-03-15 08:00:00,DK2,736.535695,0.736535695,73.6535695,0.4396,0.17,0.01,0.9831696187500001,1.60276961875,0.6483356950000001
2025-03-15 08:00:00+00:00,2025-03-15 09:00:00,DK2,644.254243,0.644254243,64.4254243,0.4396,0.17,0.01,0.86781780375,1.4874178037499999,0.556054243
2025-03-15 09:00:00+00:00,2025-03-15 10:00:00,DK2,539.73822,0.5397382199999999,53.97382199999999,0.4396,0.17,0.01,0.7371727749999999,1.3567727749999998,0.45153821999999993
2025-03-15 10:00:00+00:00,2025-03-15 11:00:00,DK2,500.721934,0.500721934,50.072193399999996,0.4396,0.17,0.01,0.6884024175,1.3080024174999998,0.412521934
2025-03-15 11:00:00+00:00,2025-03-15 12:00:00,DK2,427.314521,0.427314521,42.7314521,0.4396,0.17,0.01,0.59664315125,1.2162431512499998,0.339114521
2025-03-15 12:00:00+00:00,2025-03-15 13:00:00,DK2,357.786389,0.357786389,35.7786389,0.4396,0.17,0.01,0.50973298625,1.12933298625,0.269586389
2025-03-15 13:00:00+00:00,2025-03-15 14:00:00,DK2,406.277039,0.406277039,40.6277039,0.4396,0.17,0.01,0.57034629875,1.18994629875,0.318077039
2025-03-15 14:00:00+00:00,2025-03-15 15:00:00,DK2,527.876691,0.527876691,52.7876691,0.4396,0.17,0.01,0.72234586375,1.34194586375,0.439676691
2025-03-15 15:00:00+00:00,2025-03-15 16:00:00,DK2,628.140398,0.628140398,62.814039799999996,0.4396,0.17,0.01,0.8476754975,1.4672754975,0.5399403979999999
2025-03-15 16:00:00+00:00,2025-03-15 17:00:00,DK2,909.162409,0.909162409,90.9162409,1.3188,0.17,0.01,1.19895301125,2.6977530112499997,0.8209624090000001
2025-03-15 17:00:00+00:00,2025-03-15 18:00:00,DK2,971.752589,0.9717525889999999,97.17525889999999,1.3188,0.17,0.01,1.27719073625,2.77599073625,0.883552589
2025-03-15 18:00:00+00:00,2025-03-15 19:00:00,DK2,991.521921,0.991521921,99.15219210000001,1.3188,0.17,0.01,1.30190240125,2.8007024012499997,0.9033219210000001
2025-03-15 19:00:00+00:00,2025-03-15 20:00:00,DK2,905.730771,0.905730771,90.5730771,1.3188,0.17,0.01,1.19466346375,2.6934634637499997,0.8175307709999999
2025-03-15 20:00:00+00:00,2025-03-15 21:00:00,DK2,809.122439,0.809122439,80.9122439,0.4396,0.17,0.01,1.07390304875,1.69350304875,0.720922439
2025-03-15 21:00:00+00:00,2025-03-15 22:00:00,DK2,783.16132,0.78316132,78.31613200000001,0.4396,0.17,0.01,1.04145165,1.6610516499999999,0.69496132
2025-03-15 22:00:00+00:00,2025-03-15 23:00:00,DK2,710.276114,0.710276114,71.0276114,0.4396,0.17,0.01,0.9503451425,1.5699451425,0.622076114
2025-03-15 23:00:00+00:00,2025-03-16 00:00:00,DK2,671.185204,0.671185204,67.11852040000001,0.1465,0.17,0.01,0.901481505,1.227981505,0.5829852040000001
2025-03-16 00:00:00+00:00,2025-03-16 01:00:00,DK2,639.703575,0.639703575,63.9703575,0.1465,0.17,0.01,0.86212946875,1.1886294687499999,0.5515035749999999
2025-03-16 01:00:00+00:00,2025-03-16 02:00:00,DK2,593.600157,0.593600157,59.360015700000005,0.1465,0.17,0.01,0.80450019625,1.13100019625,0.505400157
2025-03-16 02:00:00+00:00,2025-03-16 03:00:00,DK2,583.00683,0.5830068300000001,58.30068300000001,0.1465,0.17,0.01,0.7912585375000001,1.1177585375,0.4948068300000001
2025-03-16 03:00:00+00:00,2025-03-16 04:00:00,DK2,585.990877,0.585990877,58.5990877,0.1465,0.17,0.01,0.79498859625,1.1214885962499999,0.49779087699999996
2025-03-16 04:00:00+00:00,2025-03-16 05:00:00,DK2,219.401541,0.219401541,21.9401541,0.1465,0.17,0.01,0.33675192625,0.6632519262500001,0.131201541
2025-03-16 05:00:00+00:00,2025-03-16 06:00:00,DK2,224.847407,0.224847407,22.4847407,0.4396,0.17,0.01,0.34355925875,0.9631592587500001,0.136647407
2025-03-16 06:00:00+00:00,2025-03-16 07:00:00,DK2,229.025077,0.22902507700000002,22.9025077,0.4396,0.17,0.01,0.34878134625,0.96838134625,0.14082507700000002
2025-03-16 07:00:00+00:00,2025-03-16 08:00:00,DK2,227.53305,0.22753305000000001,22.753305,0.4396,0.17,0.01,0.3469163125,0.9665163125,0.13933305
2025-03-16 08:00:00+00:00,2025-03-16 09:00:00,DK2,214.328673,0.214328673,21.432867299999998,0.4396,0.17,0.01,0.33041084125,0.95001084125,0.126128673
2025-03-16 09:00:00+00:00,2025-03-16 10:00:00,DK2,179.489999,0.179489999,17.9489999,0.4396,0.17,0.01,0.28686249875000003,0.9064624987500001,0.09128999900000001
2025-03-16 10:00:00+00:00,2025-03-16 11:00:00,DK2,21.63429,0.02163429,2.163429,0.4396,0.17,0.01,0.0895428625,0.7091428625,-0.06656571
2025-03-16 11:00:00+00:00,2025-03-16 12:00:00,DK2,7.534701,0.007534701,0.7534701,0.4396,0.17,0.01,0.07191837625,0.69151837625,-0.080665299
2025-03-16 12:00:00+00:00,2025-03-16 13:00:00,DK2,1.417419,0.001417419,0.1417419,0.4396,0.17,0.01,0.06427177375,0.6838717737500001,-0.086782581
2025-03-16 13:00:00+00:00,2025-03-16 14:00:00,DK2,19.918467,0.019918467,1.9918467,0.4396,0.17,0.01,0.08739808375,0.7069980837500001,-0.068281533
2025-03-16 14:00:00+00:00,2025-03-16 15:00:00,DK2,229.845674,0.229845674,22.9845674,0.4396,0.17,0.01,0.34980709249999997,0.9694070925,0.141645674
2025-03-16 15:00:00+00:00,2025-03-16 16:00:00,DK2,447.382204,0.447382204,44.7382204,0.4396,0.17,0.01,0.621727755,1.241327755,0.359182204
2025-03-16 16:00:00+00:00,2025-03-16 17:00:00,DK2,706.322268,0.706322268,70.6322268,1.3188,0.17,0.01,0.945402835,2.4442028349999996,0.618122268
2025-03-16 17:00:00+00:00,2025-03-16 18:00:00,DK2,623.738968,0.623738968,62.3738968,1.3188,0.17,0.01,0.84217371,2.3409737099999997,0.535538968
2025-03-16 18:00:00+00:00,2025-03-16 19:00:00,DK2,339.732961,0.339732961,33.9732961,1.3188,0.17,0.01,0.48716620125,1.98596620125,0.251532961
2025-03-16 19:00:00+00:00,2025-03-16 20:00:00,DK2,234.918549,0.234918549,23.4918549,1.3188,0.17,0.01,0.35614818625,1.85494818625,0.146718549
2025-03-16 20:00:00+00:00,2025-03-16 21:00:00,DK2,232.00911,0.23200911,23.200910999999998,0.4396,0.17,0.01,0.3525113875,0.9721113875,0.14380911
2025-03-16 21:00:00+00:00,2025-03-16 22:00:00,DK2,228.950476,0.228950476,22.8950476,0.4396,0.17,0.01,0.34868809500000003,0.968288095,0.140750476
2025-03-16 22:00:00+00:00,2025-03-16 23:00:00,DK2,227.085451,0.227085451,22.7085451,0.4396,0.17,0.01,0.34635681375,0.96595681375,0.138885451
2025-03-16 23:00:00+00:00,2025-03-17 00:00:00,DK2,228.745062,0.228745062,22.8745062,0.1465,0.17,0.01,0.3484313275,0.6749313275000001,0.140545062
2025-03-17 00:00:00+00:00,2025-03-17 01:00:00,DK2,299.248684,0.29924868400000004,29.924868400000005,0.1465,0.17,0.01,0.4365608550000001,0.7630608550000001,0.21104868400000004
2025-03-17 01:00:00+00:00,2025-03-17 02:00:00,DK2,578.950305,0.578950305,57.8950305,0.1465,0.17,0.01,0.78618788125,1.11268788125,0.490750305
2025-03-17 02:00:00+00:00,2025-03-17 03:00:00,DK2,603.570645,0.603570645,60.3570645,0.1465,0.17,0.01,0.81696330625,1.14346330625,0.515370645
2025-03-17 03:00:00+00:00,2025-03-17 04:00:00,DK2,640.426458,0.640426458,64.0426458,0.1465,0.17,0.01,0.8630330724999999,1.1895330725,0.552226458
2025-03-17 04:00:00+00:00,2025-03-17 05:00:00,DK2,770.914146,0.770914146,77.0914146,0.1465,0.17,0.01,1.0261426825,1.3526426825,0.6827141459999999
2025-03-17 05:00:00+00:00,2025-03-17 06:00:00,DK2,1009.134245,1.009134245,100.9134245,0.4396,0.17,0.01,1.32391780625,1.94351780625,0.920934245
2025-03-17 06:00:00+00:00,2025-03-17 07:00:00,DK2,1141.188724,1.141188724,114.1188724,0.4396,0.17,0.01,1.488985905,2.108585905,1.052988724
2025-03-17 07:00:00+00:00,2025-03-17 08:00:00,DK2,1009.581976,1.009581976,100.9581976,0.4396,0.17,0.01,1.32447747,1.9440774699999999,0.9213819759999999
2025-03-17 08:00:00+00:00,2025-03-17 09:00:00,DK2,751.814717,0.751814717,75.1814717,0.4396,0.17,0.01,1.00226839625,1.62186839625,0.663614717
2025-03-17 09:00:00+00:00,2025-03-17 10:00:00,DK2,508.819718,0.508819718,50.8819718,0.4396,0.17,0.01,0.6985246475,1.3181246475,0.42061971800000003
2025-03-17 10:00:00+00:00,2025-03-17 11:00:00,DK2,376.989164,0.37698916400000004,37.6989164,0.4396,0.17,0.01,0.5337364550000001,1.153336455,0.28878916400000004
2025-03-17 11:00:00+00:00,2025-03-17 12:00:00,DK2,232.326191,0.232326191,23.232619099999997,0.4396,0.17,0.01,0.35290773875,0.97250773875,0.144126191
2025-03-17 12:00:00+00:00,2025-03-17 13:00:00,DK2,208.302744,0.20830274399999998,20.830274399999997,0.4396,0.17,0.01,0.32287843,0.9424784300000001,0.12010274399999998
2025-03-17 13:00:00+00:00,2025-03-17 14:00:00,DK2,373.930277,0.373930277,37.3930277,0.4396,0.17,0.01,0.52991284625,1.14951284625,0.285730277
2025-03-17 14:00:00+00:00,2025-03-17 15:00:00,DK2,522.398192,0.522398192,52.23981920000001,0.4396,0.17,0.01,0.71549774,1.33509774,0.43419819200000004
2025-03-17 15:00:00+00:00,2025-03-17 16:00:00,DK2,735.550383,0.735550383,73.55503829999999,0.4396,0.17,0.01,0.98193797875,1.60153797875,0.647350383
2025-03-17 16:00:00+00:00,2025-03-17 17:00:00,DK2,1067.924591,1.067924591,106.79245909999999,1.3188,0.17,0.01,1.3974057387499998,2.8962057387499995,0.9797245909999999
2025-03-17 17:00:00+00:00,2025-03-17 18:00:00,DK2,1323.677379,1.323677379,132.3677379,1.3188,0.17,0.01,1.71709672375,3.21589672375,1.235477379
2025-03-17 18:00:00+00:00,2025-03-17 19:00:00,DK2,1268.990433,1.268990433,126.89904329999999,1.3188,0.17,0.01,1.64873804125,3.14753804125,1.1807904329999999
2025-03-17 19:00:00+00:00,2025-03-17 20:00:00,DK2,1056.285921,1.056285921,105.62859209999999,1.3188,0.17,0.01,1.38285740125,2.8816574012499996,0.9680859209999999
2025-03-17 20:00:00+00:00,2025-03-17 21:00:00,DK2,847.162507,0.847162507,84.71625069999999,0.4396,0.17,0.01,1.12145313375,1.74105313375,0.7589625069999999
2025-03-17 21:00:00+00:00,2025-03-17 22:00:00,DK2,794.266115,0.794266115,79.42661149999999,0.4396,0.17,0.01,1.05533264375,1.6749326437499998,0.706066115
2025-03-17 22:00:00+00:00,2025-03-17 23:00:00,DK2,697.500828,0.6975008279999999,69.75008279999999,0.4396,0.17,0.01,0.9343760349999999,1.5539760349999998,0.6093008279999998
2025-03-17 23:00:00+00:00,2025-03-18 00:00:00,DK2,687.644364,0.687644364,68.7644364,0.1465,0.17,0.01,0.922055455,1.248555455,0.599444364
2025-03-18 00:00:00+00:00,2025-03-18 01:00:00,DK2,671.083601,0.6710836010000001,67.10836010000001,0.1465,0.17,0.01,0.9013545012500002,1.2278545012500002,0.582883601
2025-03-18 01:00:00+00:00,2025-03-18 02:00:00,DK2,669.218651,0.669218651,66.9218651,0.1465,0.17,0.01,0.89902331375,1.22552331375,0.5810186509999999
2025-03-18 02:00:00+00:00,2025-03-18 03:00:00,DK2,500.552565,0.500552565,50.0552565,0.1465,0.17,0.01,0.68819070625,1.01469070625,0.412352565
