HourUTC,HourDK,PriceArea,price_dkk_per_kwh,price_ore_per_kwh,SpotPriceDKK
2025-05-19 16:00:00+00:00,2025-05-19 18:00:00,DK1,0.792038558,79.2038558,792.038558
2025-05-19 17:00:00+00:00,2025-05-19 19:00:00,DK1,1.032947738,103.2947738,1032.947738
2025-05-19 18:00:00+00:00,2025-05-19 20:00:00,DK1,1.463659692,146.3659692,1463.659692
2025-05-19 19:00:00+00:00,2025-05-19 21:00:00,DK1,1.1553794949999998,115.53794949999998,1155.379495
2025-05-19 20:00:00+00:00,2025-05-19 22:00:00,DK1,0.931033239,93.1033239,931.033239
2025-05-19 21:00:00+00:00,2025-05-19 23:00:00,DK1,0.834490465,83.44904650000001,834.490465
2025-05-19 22:00:00+00:00,2025-05-20 00:00:00,DK1,0.813309278,81.3309278,813.309278
2025-05-19 23:00:00+00:00,2025-05-20 01:00:00,DK1,0.7617641620000001,76.1764162,761.764162
2025-05-20 00:00:00+00:00,2025-05-20 02:00:00,DK1,0.726629925,72.6629925,726.629925
2025-05-20 01:00:00+00:00,2025-05-20 03:00:00,DK1,0.724317435,72.4317435,724.317435
2025-05-20 02:00:00+00:00,2025-05-20 04:00:00,DK1,0.720736912,72.0736912,720.736912
2025-05-20 03:00:00+00:00,2025-05-20 05:00:00,DK1,0.804880065,80.4880065,804.880065
2025-05-20 04:00:00+00:00,2025-05-20 06:00:00,DK1,1.038884595,103.88845950000001,1038.884595
2025-05-20 05:00:00+00:00,2025-05-20 07:00:00,DK1,0.9398970000000001,93.98970000000001,939.897
2025-05-20 06:00:00+00:00,2025-05-20 08:00:00,DK1,0.74595,74.595,745.95
2025-05-20 07:00:00+00:00,2025-05-20 09:00:00,DK1,0.635549378,63.5549378,635.549378
2025-05-20 08:00:00+00:00,2025-05-20 10:00:00,DK1,0.425639077,42.563907699999994,425.639077
2025-05-20 09:00:00+00:00,2025-05-20 11:00:00,DK1,0.11897902499999999,11.897902499999999,118.979025
2025-05-20 10:00:00+00:00,2025-05-20 12:00:00,DK1,0.001268115,0.1268115,1.268115
2025-05-20 11:00:00+00:00,2025-05-20 13:00:00,DK1,7.4595e-05,0.0074595,0.074595
2025-05-20 12:00:00+00:00,2025-05-20 14:00:00,DK1,0.000671355,0.0671355,0.671355
2025-05-20 13:00:00+00:00,2025-05-20 15:00:00,DK1,0.052887855000000004,5.2887855,52.887855
2025-05-20 14:00:00+00:00,2025-05-20 16:00:00,DK1,0.360741427,36.0741427,360.741427
2025-05-20 15:00:00+00:00,2025-05-20 17:00:00,DK1,0.559164113,55.9164113,559.164113
2025-05-20 16:00:00+00:00,2025-05-20 18:00:00,DK1,0.75482682,75.482682,754.82682
2025-05-20 17:00:00+00:00,2025-05-20 19:00:00,DK1,0.95839653,95.839653,958.39653
2025-05-20 18:00:00+00:00,2025-05-20 20:00:00,DK1,1.2817659000000001,128.17659,1281.7659
2025-05-20 19:00:00+00:00,2025-05-20 21:00:00,DK1,1.022324497,102.2324497,1022.324497
2025-05-20 20:00:00+00:00,2025-05-20 22:00:00,DK1,0.833673735,83.3673735,833.673735
2025-05-20 21:00:00+00:00,2025-05-20 23:00:00,DK1,0.6321926250000001,63.219262500000006,632.192625
2025-05-20 22:00:00+00:00,2025-05-21 00:00:00,DK1,0.632241807,63.2241807,632.241807
2025-05-20 23:00:00+00:00,2025-05-21 01:00:00,DK1,0.560782656,56.0782656,560.782656
2025-05-21 00:00:00+00:00,2025-05-21 02:00:00,DK1,0.479924898,47.9924898,479.924898
2025-05-21 01:00:00+00:00,2025-05-21 03:00:00,DK1,0.302470553,30.247055299999996,302.470553
2025-05-21 02:00:00+00:00,2025-05-21 04:00:00,DK1,0.277183872,27.7183872,277.183872
2025-05-21 03:00:00+00:00,2025-05-21 05:00:00,DK1,0.404363225,40.4363225,404.363225
2025-05-21 04:00:00+00:00,2025-05-21 06:00:00,DK1,0.437855047,43.7855047,437.855047
2025-05-21 05:00:00+00:00,2025-05-21 07:00:00,DK1,0.404736177,40.4736177,404.736177
2025-05-21 06:00:00+00:00,2025-05-21 08:00:00,DK1,0.25950557500000004,25.950557500000006,259.505575
2025-05-21 07:00:00+00:00,2025-05-21 09:00:00,DK1,0.269351719,26.9351719,269.351719
2025-05-21 08:00:00+00:00,2025-05-21 10:00:00,DK1,0.31492743100000004,31.492743100000002,314.927431
2025-05-21 09:00:00+00:00,2025-05-21 11:00:00,DK1,0.00111888,0.111888,1.11888
2025-05-21 10:00:00+00:00,2025-05-21 12:00:00,DK1,0.0111888,1.11888,11.1888
2025-05-21 11:00:00+00:00,2025-05-21 13:00:00,DK1,-7.459200000000001e-05,-0.007459200000000001,-0.074592
2025-05-21 12:00:00+00:00,2025-05-21 14:00:00,DK1,0.0010442880000000002,0.10442880000000002,1.044288
2025-05-21 13:00:00+00:00,2025-05-21 15:00:00,DK1,0.0,0.0,0.0
2025-05-21 14:00:00+00:00,2025-05-21 16:00:00,DK1,0.015365952,1.5365952,15.365952
2025-05-21 15:00:00+00:00,2025-05-21 17:00:00,DK1,0.366097551,36.6097551,366.097551
2025-05-21 16:00:00+00:00,2025-05-21 18:00:00,DK1,0.375346944,37.5346944,375.346944
2025-05-21 17:00:00+00:00,2025-05-21 19:00:00,DK1,0.29844257700000004,29.844257700000004,298.442577
2025-05-21 18:00:00+00:00,2025-05-21 20:00:00,DK1,0.31440529500000003,31.440529500000004,314.405295
2025-05-21 19:00:00+00:00,2025-05-21 21:00:00,DK1,0.29844257700000004,29.844257700000004,298.442577
2025-05-21 20:00:00+00:00,2025-05-21 22:00:00,DK1,0.25361279999999997,25.361279999999997,253.6128
2025-05-21 21:00:00+00:00,2025-05-21 23:00:00,DK1,0.228922855,22.8922855,228.922855
2025-05-21 22:00:00+00:00,2025-05-22 00:00:00,DK1,0.037301,3.7301,37.301
2025-05-21 23:00:00+00:00,2025-05-22 01:00:00,DK1,0.037599407999999994,3.7599407999999994,37.599408
2025-05-22 00:00:00+00:00,2025-05-22 02:00:00,DK1,0.055056275999999994,5.5056275999999995,55.056276
2025-05-22 01:00:00+00:00,2025-05-22 03:00:00,DK1,0.0559515,5.59515,55.9515
2025-05-22 02:00:00+00:00,2025-05-22 04:00:00,DK1,0.037450204,3.7450204,37.450204
2025-05-22 03:00:00+00:00,2025-05-22 05:00:00,DK1,0.07467660200000001,7.467660200000001,74.676602
2025-05-22 04:00:00+00:00,2025-05-22 06:00:00,DK1,0.106233248,10.6233248,106.233248
2025-05-22 05:00:00+00:00,2025-05-22 07:00:00,DK1,0.149129398,14.9129398,149.129398
2025-05-22 06:00:00+00:00,2025-05-22 08:00:00,DK1,0.2312662,23.12662,231.2662
2025-05-22 07:00:00+00:00,2025-05-22 09:00:00,DK1,0.09429692799999999,9.429692799999998,94.296928
2025-05-22 08:00:00+00:00,2025-05-22 10:00:00,DK1,0.012383932,1.2383932,12.383932
2025-05-22 09:00:00+00:00,2025-05-22 11:00:00,DK1,7.4602e-05,0.0074602,0.074602
2025-05-22 10:00:00+00:00,2025-05-22 12:00:00,DK1,-7.4602e-05,-0.0074602,-0.074602
2025-05-22 11:00:00+00:00,2025-05-22 13:00:00,DK1,-7.4602e-05,-0.0074602,-0.074602
2025-05-22 12:00:00+00:00,2025-05-22 14:00:00,DK1,-7.4602e-05,-0.0074602,-0.074602
2025-05-22 13:00:00+00:00,2025-05-22 15:00:00,DK1,-0.000149204,-0.0149204,-0.149204
2025-05-22 14:00:00+00:00,2025-05-22 16:00:00,DK1,-0.00223806,-0.223806,-2.23806
2025-05-22 15:00:00+00:00,2025-05-22 17:00:00,DK1,-7.4602e-05,-0.0074602,-0.074602
2025-05-22 16:00:00+00:00,2025-05-22 18:00:00,DK1,0.37301,37.301,373.01
2025-05-22 17:00:00+00:00,2025-05-22 19:00:00,DK1,0.619121983,61.9121983,619.121983
2025-05-22 18:00:00+00:00,2025-05-22 20:00:00,DK1,0.783321,78.33210000000001,783.321
2025-05-22 19:00:00+00:00,2025-05-22 21:00:00,DK1,0.9493104499999999,94.931045,949.31045
2025-05-22 20:00:00+00:00,2025-05-22 22:00:00,DK1,0.876424318,87.6424318,876.424318
2025-05-22 21:00:00+00:00,2025-05-22 23:00:00,DK1,0.7701164680000001,77.01164680000001,770.116468
2025-05-22 22:00:00+00:00,2025-05-23 00:00:00,DK1,0.6946939,69.46939,694.6939
2025-05-22 23:00:00+00:00,2025-05-23 01:00:00,DK1,0.694917734,69.4917734,694.917734
2025-05-23 00:00:00+00:00,2025-05-23 02:00:00,DK1,0.6498629499999999,64.986295,649.86295
2025-05-23 01:00:00+00:00,2025-05-23 03:00:00,DK1,0.645461875,64.5461875,645.461875
2025-05-23 02:00:00+00:00,2025-05-23 04:00:00,DK1,0.645312709,64.53127090000001,645.312709
2025-05-23 03:00:00+00:00,2025-05-23 05:00:00,DK1,0.7152818590000001,71.52818590000001,715.281859
2025-05-23 04:00:00+00:00,2025-05-23 06:00:00,DK1,0.958458343,95.84583429999999,958.458343
2025-05-23 05:00:00+00:00,2025-05-23 07:00:00,DK1,0.990608342,99.0608342,990.608342
2025-05-23 06:00:00+00:00,2025-05-23 08:00:00,DK1,0.855369383,85.5369383,855.369383
2025-05-23 07:00:00+00:00,2025-05-23 09:00:00,DK1,0.6407624749999999,64.0762475,640.762475
2025-05-23 08:00:00+00:00,2025-05-23 10:00:00,DK1,0.522158,52.2158,522.158
2025-05-23 09:00:00+00:00,2025-05-23 11:00:00,DK1,0.403180563,40.3180563,403.180563
2025-05-23 10:00:00+00:00,2025-05-23 12:00:00,DK1,0.100254336,10.0254336,100.254336
2025-05-23 11:00:00+00:00,2025-05-23 13:00:00,DK1,0.020960914,2.0960914,20.960914
2025-05-23 12:00:00+00:00,2025-05-23 14:00:00,DK1,0.023347922,2.3347922,23.347922
2025-05-23 13:00:00+00:00,2025-05-23 15:00:00,DK1,0.030807321999999998,3.0807322,30.807322
2025-05-23 14:00:00+00:00,2025-05-23 16:00:00,DK1,0.18894660200000002,18.8946602,188.946602
2025-05-23 15:00:00+00:00,2025-05-23 17:00:00,DK1,0.536405484,53.6405484,536.405484
2025-05-23 16:00:00+00:00,2025-05-23 18:00:00,DK1,0.5398368,53.98368,539.8368
2025-05-23 17:00:00+00:00,2025-05-23 19:00:00,DK1,0.645685649,64.5685649,645.685649
2025-05-23 18:00:00+00:00,2025-05-23 20:00:00,DK1,0.74594,74.59400000000001,745.94
2025-05-23 19:00:00+00:00,2025-05-23 21:00:00,DK1,0.8591736919999999,85.9173692,859.173692
2025-05-23 20:00:00+00:00,2025-05-23 22:00:00,DK1,0.760485808,76.0485808,760.485808
2025-05-23 21:00:00+00:00,2025-05-23 23:00:00,DK1,0.7673485,76.73485,767.3485
2025-05-23 22:00:00+00:00,2025-05-24 00:00:00,DK1,0.728037425,72.8037425,728.037425
2025-05-23 23:00:00+00:00,2025-05-24 01:00:00,DK1,0.706852759,70.6852759,706.852759
2025-05-24 00:00:00+00:00,2025-05-24 02:00:00,DK1,0.661947141,66.1947141,661.947141
2025-05-24 01:00:00+00:00,2025-05-24 03:00:00,DK1,0.6282306750000001,62.82306750000001,628.230675
2025-05-24 02:00:00+00:00,2025-05-24 04:00:00,DK1,0.618608042,61.8608042,618.608042
2025-05-24 03:00:00+00:00,2025-05-24 05:00:00,DK1,0.6020481670000001,60.20481670000001,602.048167
2025-05-24 04:00:00+00:00,2025-05-24 06:00:00,DK1,0.612192958,61.2192958,612.192958
2025-05-24 05:00:00+00:00,2025-05-24 07:00:00,DK1,0.573627875,57.3627875,573.627875
2025-05-24 06:00:00+00:00,2025-05-24 08:00:00,DK1,0.46315414600000004,46.315414600000004,463.154146
2025-05-24 07:00:00+00:00,2025-05-24 09:00:00,DK1,0.09145224399999999,9.145224399999998,91.452244
2025-05-24 08:00:00+00:00,2025-05-24 10:00:00,DK1,-7.4594e-05,-0.0074594,-0.074594
2025-05-24 09:00:00+00:00,2025-05-24 11:00:00,DK1,-0.000671346,-0.0671346,-0.671346
2025-05-24 10:00:00+00:00,2025-05-24 12:00:00,DK1,-0.000895128,-0.0895128,-0.895128
2025-05-24 11:00:00+00:00,2025-05-24 13:00:00,DK1,-0.001193504,-0.1193504,-1.193504
2025-05-24 12:00:00+00:00,2025-05-24 14:00:00,DK1,-0.00037297000000000003,-0.037297000000000004,-0.37297
2025-05-24 13:00:00+00:00,2025-05-24 15:00:00,DK1,-0.000223782,-0.0223782,-0.223782
2025-05-24 14:00:00+00:00,2025-05-24 16:00:00,DK1,7.4594e-05,0.0074594,0.074594
2025-05-24 15:00:00+00:00,2025-05-24 17:00:00,DK1,0.36304898300000005,36.304898300000005,363.048983
2025-05-24 16:00:00+00:00,2025-05-24 18:00:00,DK1,0.6365851659999999,63.65851659999999,636.585166
2025-05-24 17:00:00+00:00,2025-05-24 19:00:00,DK1,0.813671367,81.3671367,813.671367
2025-05-24 18:00:00+00:00,2025-05-24 20:00:00,DK1,0.8279934,82.79934,827.9934
2025-05-24 19:00:00+00:00,2025-05-24 21:00:00,DK1,0.804943884,80.4943884,804.943884
2025-05-24 20:00:00+00:00,2025-05-24 22:00:00,DK1,0.66478175,66.478175,664.78175
2025-05-24 21:00:00+00:00,2025-05-24 23:00:00,DK1,0.551771825,55.1771825,551.771825
2025-05-24 22:00:00+00:00,2025-05-25 00:00:00,DK1,0.150754467,15.0754467,150.754467
2025-05-24 23:00:00+00:00,2025-05-25 01:00:00,DK1,0.17082026,17.082026,170.82026
2025-05-25 00:00:00+00:00,2025-05-25 02:00:00,DK1,0.107340766,10.7340766,107.340766
2025-05-25 01:00:00+00:00,2025-05-25 03:00:00,DK1,0.06250977199999999,6.2509771999999995,62.509772
2025-05-25 02:00:00+00:00,2025-05-25 04:00:00,DK1,0.029091660000000002,2.9091660000000004,29.09166
2025-05-25 03:00:00+00:00,2025-05-25 05:00:00,DK1,0.015739334,1.5739334,15.739334
2025-05-25 04:00:00+00:00,2025-05-25 06:00:00,DK1,0.008727498,0.8727498,8.727498
2025-05-25 05:00:00+00:00,2025-05-25 07:00:00,DK1,0.009025874,0.9025873999999999,9.025874
2025-05-25 06:00:00+00:00,2025-05-25 08:00:00,DK1,0.000223782,0.0223782,0.223782
2025-05-25 07:00:00+00:00,2025-05-25 09:00:00,DK1,0.0,0.0,0.0
2025-05-25 08:00:00+00:00,2025-05-25 10:00:00,DK1,-0.000522158,-0.0522158,-0.522158
2025-05-25 09:00:00+00:00,2025-05-25 11:00:00,DK1,-0.004028076,-0.40280760000000004,-4.028076
2025-05-25 10:00:00+00:00,2025-05-25 12:00:00,DK1,-0.00186485,-0.18648499999999998,-1.86485
2025-05-25 11:00:00+00:00,2025-05-25 13:00:00,DK1,-0.009025874,-0.9025873999999999,-9.025874
2025-05-25 12:00:00+00:00,2025-05-25 14:00:00,DK1,-0.02014038,-2.0140379999999998,-20.14038
2025-05-25 13:00:00+00:00,2025-05-25 15:00:00,DK1,-0.02163226,-2.163226,-21.63226
2025-05-25 14:00:00+00:00,2025-05-25 16:00:00,DK1,-0.006265896,-0.6265896,-6.265896
2025-05-25 15:00:00+00:00,2025-05-25 17:00:00,DK1,0.0,0.0,0.0
2025-05-25 16:00:00+00:00,2025-05-25 18:00:00,DK1,0.040802918,4.0802918,40.802918
2025-05-25 17:00:00+00:00,2025-05-25 19:00:00,DK1,0.149262594,14.9262594,149.262594
2025-05-25 18:00:00+00:00,2025-05-25 20:00:00,DK1,0.39355792900000003,39.355792900000004,393.557929
2025-05-25 19:00:00+00:00,2025-05-25 21:00:00,DK1,0.480086991,48.0086991,480.086991
2025-05-25 20:00:00+00:00,2025-05-25 22:00:00,DK1,0.48202645,48.202645,482.02645
2025-05-25 21:00:00+00:00,2025-05-25 23:00:00,DK1,0.37483485,37.483485,374.83485
2025-05-25 22:00:00+00:00,2025-05-26 00:00:00,DK1,0.341477591,34.1477591,341.477591
2025-05-25 23:00:00+00:00,2025-05-26 01:00:00,DK1,0.328424166,32.8424166,328.424166
2025-05-26 00:00:00+00:00,2025-05-26 02:00:00,DK1,0.432926171,43.2926171,432.926171
2025-05-26 01:00:00+00:00,2025-05-26 03:00:00,DK1,0.319398662,31.9398662,319.398662
2025-05-26 02:00:00+00:00,2025-05-26 04:00:00,DK1,0.27859737,27.859737000000003,278.59737
2025-05-26 03:00:00+00:00,2025-05-26 05:00:00,DK1,0.5668916,56.68916000000001,566.8916
2025-05-26 04:00:00+00:00,2025-05-26 06:00:00,DK1,0.737481239,73.7481239,737.481239
2025-05-26 05:00:00+00:00,2025-05-26 07:00:00,DK1,0.447098447,44.7098447,447.098447
2025-05-26 06:00:00+00:00,2025-05-26 08:00:00,DK1,0.26017341499999996,26.017341499999997,260.173415
2025-05-26 07:00:00+00:00,2025-05-26 09:00:00,DK1,0.09920603,9.920603,99.20603
2025-05-26 08:00:00+00:00,2025-05-26 10:00:00,DK1,0.037295499999999995,3.7295499999999997,37.2955
2025-05-26 09:00:00+00:00,2025-05-26 11:00:00,DK1,0.00037295499999999996,0.037295499999999995,0.372955
2025-05-26 10:00:00+00:00,2025-05-26 12:00:00,DK1,-0.0029836399999999996,-0.29836399999999996,-2.98364
2025-05-26 11:00:00+00:00,2025-05-26 13:00:00,DK1,-0.010815695,-1.0815695,-10.815695
2025-05-26 12:00:00+00:00,2025-05-26 14:00:00,DK1,-0.008801738,-0.8801738,-8.801738
2025-05-26 13:00:00+00:00,2025-05-26 15:00:00,DK1,-0.0061164620000000005,-0.6116462,-6.116462
2025-05-26 14:00:00+00:00,2025-05-26 16:00:00,DK1,0.0,0.0,0.0
2025-05-26 15:00:00+00:00,2025-05-26 17:00:00,DK1,0.079588597,7.9588597,79.588597
2025-05-26 16:00:00+00:00,2025-05-26 18:00:00,DK1,0.29649922500000003,29.649922500000002,296.499225
2025-05-26 17:00:00+00:00,2025-05-26 19:00:00,DK1,0.7910375770000001,79.10375770000002,791.037577
2025-05-26 18:00:00+00:00,2025-05-26 20:00:00,DK1,0.9839299109999999,98.39299109999999,983.929911
2025-05-26 19:00:00+00:00,2025-05-26 21:00:00,DK1,1.094697479,109.46974789999999,1094.697479
2025-05-26 20:00:00+00:00,2025-05-26 22:00:00,DK1,0.8354192,83.54192,835.4192
2025-05-26 21:00:00+00:00,2025-05-26 23:00:00,DK1,0.663561529,66.3561529,663.561529
2025-05-26 22:00:00+00:00,2025-05-27 00:00:00,DK1,0.30209355,30.209355,302.09355
2025-05-26 23:00:00+00:00,2025-05-27 01:00:00,DK1,0.15291155,15.291155,152.91155
2025-05-27 00:00:00+00:00,2025-05-27 02:00:00,DK1,0.14470654,14.470654,144.70654
2025-05-27 01:00:00+00:00,2025-05-27 03:00:00,DK1,0.111811909,11.1811909,111.811909
2025-05-27 02:00:00+00:00,2025-05-27 04:00:00,DK1,0.07899186899999999,7.899186899999999,78.991869
2025-05-27 03:00:00+00:00,2025-05-27 05:00:00,DK1,0.031626584,3.1626583999999998,31.626584
2025-05-27 04:00:00+00:00,2025-05-27 06:00:00,DK1,0.120016919,12.0016919,120.016919
2025-05-27 05:00:00+00:00,2025-05-27 07:00:00,DK1,0.149256591,14.925659099999999,149.256591
2025-05-27 06:00:00+00:00,2025-05-27 08:00:00,DK1,0.20587116,20.587115999999998,205.87116
2025-05-27 07:00:00+00:00,2025-05-27 09:00:00,DK1,0.14918199999999998,14.918199999999999,149.182
2025-05-27 08:00:00+00:00,2025-05-27 10:00:00,DK1,0.031775766000000004,3.1775766000000005,31.775766
2025-05-27 09:00:00+00:00,2025-05-27 11:00:00,DK1,0.023794529000000002,2.3794529,23.794529
2025-05-27 10:00:00+00:00,2025-05-27 12:00:00,DK1,0.000223773,0.0223773,0.223773
2025-05-27 11:00:00+00:00,2025-05-27 13:00:00,DK1,0.000149182,0.014918200000000001,0.149182
2025-05-27 12:00:00+00:00,2025-05-27 14:00:00,DK1,0.000671319,0.0671319,0.671319
2025-05-27 13:00:00+00:00,2025-05-27 15:00:00,DK1,0.023421574,2.3421574,23.421574
2025-05-27 14:00:00+00:00,2025-05-27 16:00:00,DK1,0.050125152,5.0125152,50.125152
2025-05-27 15:00:00+00:00,2025-05-27 17:00:00,DK1,0.3207413,32.074130000000004,320.7413
2025-05-27 16:00:00+00:00,2025-05-27 18:00:00,DK1,0.636261252,63.626125200000004,636.261252
2025-05-27 17:00:00+00:00,2025-05-27 19:00:00,DK1,0.9147840169999999,91.47840169999999,914.784017
2025-05-27 18:00:00+00:00,2025-05-27 20:00:00,DK1,1.026372205,102.6372205,1026.372205
2025-05-27 19:00:00+00:00,2025-05-27 21:00:00,DK1,0.829153586,82.9153586,829.153586
2025-05-27 20:00:00+00:00,2025-05-27 22:00:00,DK1,0.748446064,74.8446064,748.446064
2025-05-27 21:00:00+00:00,2025-05-27 23:00:00,DK1,0.6147044610000001,61.47044610000001,614.704461
2025-05-27 22:00:00+00:00,2025-05-28 00:00:00,DK1,0.570076084,57.007608399999995,570.076084
2025-05-27 23:00:00+00:00,2025-05-28 01:00:00,DK1,0.514731803,51.473180299999996,514.731803
2025-05-28 00:00:00+00:00,2025-05-28 02:00:00,DK1,0.502648525,50.2648525,502.648525
2025-05-28 01:00:00+00:00,2025-05-28 03:00:00,DK1,0.455061373,45.5061373,455.061373
2025-05-28 02:00:00+00:00,2025-05-28 04:00:00,DK1,0.486239187,48.623918700000004,486.239187
2025-05-28 03:00:00+00:00,2025-05-28 05:00:00,DK1,0.540912154,54.0912154,540.912154
2025-05-28 04:00:00+00:00,2025-05-28 06:00:00,DK1,0.692549565,69.25495649999999,692.549565
2025-05-28 05:00:00+00:00,2025-05-28 07:00:00,DK1,0.746551262,74.6551262,746.551262
2025-05-28 06:00:00+00:00,2025-05-28 08:00:00,DK1,0.708586,70.85860000000001,708.586
2025-05-28 07:00:00+00:00,2025-05-28 09:00:00,DK1,0.671292,67.1292,671.292
2025-05-28 08:00:00+00:00,2025-05-28 10:00:00,DK1,0.5704490459999999,57.04490459999999,570.449046
2025-05-28 09:00:00+00:00,2025-05-28 11:00:00,DK1,0.533005841,53.3005841,533.005841
2025-05-28 10:00:00+00:00,2025-05-28 12:00:00,DK1,0.489819381,48.9819381,489.819381
2025-05-28 11:00:00+00:00,2025-05-28 13:00:00,DK1,0.432834157,43.2834157,432.834157
2025-05-28 12:00:00+00:00,2025-05-28 14:00:00,DK1,0.396882741,39.6882741,396.882741
2025-05-28 13:00:00+00:00,2025-05-28 15:00:00,DK1,0.314015465,31.4015465,314.015465
2025-05-28 14:00:00+00:00,2025-05-28 16:00:00,DK1,0.501828057,50.1828057,501.828057
2025-05-28 15:00:00+00:00,2025-05-28 17:00:00,DK1,0.6243015380000001,62.430153800000014,624.301538
2025-05-28 16:00:00+00:00,2025-05-28 18:00:00,DK1,0.708511397,70.8511397,708.511397
2025-05-28 17:00:00+00:00,2025-05-28 19:00:00,DK1,0.820468,82.04679999999999,820.468
2025-05-28 18:00:00+00:00,2025-05-28 20:00:00,DK1,1.005670019,100.56700190000001,1005.670019
2025-05-28 19:00:00+00:00,2025-05-28 21:00:00,DK1,0.993213838,99.32138379999999,993.213838
2025-05-28 20:00:00+00:00,2025-05-28 22:00:00,DK1,0.927054259,92.70542590000001,927.054259
2025-05-28 21:00:00+00:00,2025-05-28 23:00:00,DK1,0.769076875,76.9076875,769.076875
2025-05-28 22:00:00+00:00,2025-05-29 00:00:00,DK1,0.739390822,73.9390822,739.390822
2025-05-28 23:00:00+00:00,2025-05-29 01:00:00,DK1,0.7070942619999999,70.7094262,707.094262
2025-05-29 00:00:00+00:00,2025-05-29 02:00:00,DK1,0.686657113,68.6657113,686.657113
2025-05-29 01:00:00+00:00,2025-05-29 03:00:00,DK1,0.682853162,68.2853162,682.853162
2025-05-29 02:00:00+00:00,2025-05-29 04:00:00,DK1,0.682778559,68.27785589999999,682.778559
2025-05-29 03:00:00+00:00,2025-05-29 05:00:00,DK1,0.681435975,68.1435975,681.435975
2025-05-29 04:00:00+00:00,2025-05-29 06:00:00,DK1,0.6672642409999999,66.72642409999999,667.264241
2025-05-29 05:00:00+00:00,2025-05-29 07:00:00,DK1,0.645111597,64.5111597,645.111597
2025-05-29 06:00:00+00:00,2025-05-29 08:00:00,DK1,0.618707438,61.87074380000001,618.707438
2025-05-29 07:00:00+00:00,2025-05-29 09:00:00,DK1,0.46863641899999997,46.8636419,468.636419
2025-05-29 08:00:00+00:00,2025-05-29 10:00:00,DK1,0.14865388400000001,14.8653884,148.653884
2025-05-29 09:00:00+00:00,2025-05-29 11:00:00,DK1,0.015215952,1.5215952,15.215952
2025-05-29 10:00:00+00:00,2025-05-29 12:00:00,DK1,0.002163052,0.2163052,2.163052
2025-05-29 11:00:00+00:00,2025-05-29 13:00:00,DK1,0.0,0.0,0.0
2025-05-29 12:00:00+00:00,2025-05-29 14:00:00,DK1,-0.00149176,-0.149176,-1.49176
2025-05-29 13:00:00+00:00,2025-05-29 15:00:00,DK1,-0.000969644,-0.09696439999999999,-0.969644
2025-05-29 14:00:00+00:00,2025-05-29 16:00:00,DK1,-0.008130092,-0.8130092,-8.130092
2025-05-29 15:00:00+00:00,2025-05-29 17:00:00,DK1,0.17252203700000002,17.252203700000003,172.522037
2025-05-29 16:00:00+00:00,2025-05-29 18:00:00,DK1,0.44469364899999997,44.469364899999995,444.693649
2025-05-29 17:00:00+00:00,2025-05-29 19:00:00,DK1,0.481838465,48.1838465,481.838465
2025-05-29 18:00:00+00:00,2025-05-29 20:00:00,DK1,0.522936475,52.2936475,522.936475
2025-05-29 19:00:00+00:00,2025-05-29 21:00:00,DK1,0.44752800000000004,44.7528,447.528
2025-05-29 20:00:00+00:00,2025-05-29 22:00:00,DK1,0.36719672400000003,36.7196724,367.196724
2025-05-29 21:00:00+00:00,2025-05-29 23:00:00,DK1,0.395018041,39.5018041,395.018041
2025-05-29 22:00:00+00:00,2025-05-30 00:00:00,DK1,0.181248833,18.1248833,181.248833
2025-05-29 23:00:00+00:00,2025-05-30 01:00:00,DK1,0.166629592,16.6629592,166.629592
2025-05-30 00:00:00+00:00,2025-05-30 02:00:00,DK1,0.150667767,15.0667767,150.667767
2025-05-30 01:00:00+00:00,2025-05-30 03:00:00,DK1,0.139479567,13.9479567,139.479567
2025-05-30 02:00:00+00:00,2025-05-30 04:00:00,DK1,0.110315652,11.0315652,110.315652
2025-05-30 03:00:00+00:00,2025-05-30 05:00:00,DK1,0.146714596,14.6714596,146.714596
2025-05-30 04:00:00+00:00,2025-05-30 06:00:00,DK1,0.2685168,26.85168,268.5168
2025-05-30 05:00:00+00:00,2025-05-30 07:00:00,DK1,0.330424833,33.0424833,330.424833
2025-05-30 06:00:00+00:00,2025-05-30 08:00:00,DK1,0.395390973,39.539097299999995,395.390973
2025-05-30 07:00:00+00:00,2025-05-30 09:00:00,DK1,0.217274837,21.7274837,217.274837
2025-05-30 08:00:00+00:00,2025-05-30 10:00:00,DK1,0.017229828000000003,1.7229828000000003,17.229828
2025-05-30 09:00:00+00:00,2025-05-30 11:00:00,DK1,0.006190804,0.6190804,6.190804
2025-05-30 10:00:00+00:00,2025-05-30 12:00:00,DK1,0.00298352,0.298352,2.98352
2025-05-30 11:00:00+00:00,2025-05-30 13:00:00,DK1,-0.002088464,-0.2088464,-2.088464
2025-05-30 12:00:00+00:00,2025-05-30 14:00:00,DK1,-0.013649604,-1.3649604,-13.649604
2025-05-30 13:00:00+00:00,2025-05-30 15:00:00,DK1,-0.008055504000000002,-0.8055504000000001,-8.055504
2025-05-30 14:00:00+00:00,2025-05-30 16:00:00,DK1,-7.4588e-05,-0.0074588,-0.074588
2025-05-30 15:00:00+00:00,2025-05-30 17:00:00,DK1,0.043857744,4.3857744,43.857744
2025-05-30 16:00:00+00:00,2025-05-30 18:00:00,DK1,0.415231381,41.523138100000004,415.231381
