hour_key,TimeDK,SpotPriceDKK,spot_dkk_per_kwh_raw,spot_dkk_per_kwh_shown,elnet,energinet,elafgift,tariffs_total,total_dkk_per_kwh,PriceArea
2025-05-11 19:00:00,2025-05-11 19:00:00,873.612825,0.873612825,1.15451603125,0.5715,0.17,0.01,0.7515000000000001,1.90601603125,DK2
2025-05-11 20:00:00,2025-05-11 20:00:00,932.102391,0.932102391,1.2276279887500001,0.5715,0.17,0.01,0.7515000000000001,1.9791279887500002,DK2
2025-05-11 21:00:00,2025-05-11 21:00:00,817.510647,0.817510647,1.08438830875,0.2198,0.17,0.01,0.39980000000000004,1.4841883087499999,DK2
2025-05-11 22:00:00,2025-05-11 22:00:00,734.625595,0.734625595,0.98078199375,0.2198,0.17,0.01,0.39980000000000004,1.38058199375,DK2
2025-05-11 23:00:00,2025-05-11 23:00:00,632.119714,0.632119714,0.8526496425,0.2198,0.17,0.01,0.39980000000000004,1.2524496425,DK2
2025-05-12 00:00:00,2025-05-12 00:00:00,631.951903,0.631951903,0.85243987875,0.1465,0.17,0.01,0.3265,1.17893987875,DK2
2025-05-12 01:00:00,2025-05-12 01:00:00,606.366504,0.6063665039999999,0.8204581299999999,0.1465,0.17,0.01,0.3265,1.1469581299999998,DK2
2025-05-12 02:00:00,2025-05-12 02:00:00,603.904921,0.6039049209999999,0.8173811512499999,0.1465,0.17,0.01,0.3265,1.14388115125,DK2
2025-05-12 03:00:00,2025-05-12 03:00:00,607.783786,0.6077837859999999,0.8222297324999999,0.1465,0.17,0.01,0.3265,1.1487297324999999,DK2
2025-05-12 04:00:00,2025-05-12 04:00:00,631.504368,0.631504368,0.85188046,0.1465,0.17,0.01,0.3265,1.17838046,DK2
2025-05-12 05:00:00,2025-05-12 05:00:00,728.922803,0.728922803,0.97365350375,0.1465,0.17,0.01,0.3265,1.30015350375,DK2
2025-05-12 06:00:00,2025-05-12 06:00:00,1022.520859,1.022520859,1.34065107375,0.2198,0.17,0.01,0.39980000000000004,1.74045107375,DK2
2025-05-12 07:00:00,2025-05-12 07:00:00,1053.029366,1.053029366,1.3787867075000002,0.2198,0.17,0.01,0.39980000000000004,1.7785867075000001,DK2
2025-05-12 08:00:00,2025-05-12 08:00:00,809.33405,0.80933405,1.0741675625,0.2198,0.17,0.01,0.39980000000000004,1.4739675625,DK2
2025-05-12 09:00:00,2025-05-12 09:00:00,520.211567,0.5202115669999999,0.7127644587499999,0.2198,0.17,0.01,0.39980000000000004,1.11256445875,DK2
2025-05-12 10:00:00,2025-05-12 10:00:00,342.605649,0.342605649,0.49075706125,0.2198,0.17,0.01,0.39980000000000004,0.89055706125,DK2
2025-05-12 11:00:00,2025-05-12 11:00:00,318.512117,0.318512117,0.46064014625,0.2198,0.17,0.01,0.39980000000000004,0.86044014625,DK2
2025-05-12 12:00:00,2025-05-12 12:00:00,262.343566,0.26234356600000003,0.3904294575,0.2198,0.17,0.01,0.39980000000000004,0.7902294575000001,DK2
2025-05-12 13:00:00,2025-05-12 13:00:00,131.507452,0.131507452,0.226884315,0.2198,0.17,0.01,0.39980000000000004,0.6266843150000001,DK2
2025-05-12 14:00:00,2025-05-12 14:00:00,171.041749,0.17104174900000002,0.27630218625,0.2198,0.17,0.01,0.39980000000000004,0.6761021862500001,DK2
2025-05-12 15:00:00,2025-05-12 15:00:00,290.166785,0.290166785,0.42520848125,0.2198,0.17,0.01,0.39980000000000004,0.82500848125,DK2
2025-05-12 16:00:00,2025-05-12 16:00:00,361.328485,0.361328485,0.5141606062499999,0.2198,0.17,0.01,0.39980000000000004,0.91396060625,DK2
2025-05-12 17:00:00,2025-05-12 17:00:00,580.184347,0.580184347,0.78773043375,0.5715,0.17,0.01,0.7515000000000001,1.53923043375,DK2
2025-05-12 18:00:00,2025-05-12 18:00:00,760.773992,0.7607739920000001,1.01346749,0.5715,0.17,0.01,0.7515000000000001,1.76496749,DK2
2025-05-12 19:00:00,2025-05-12 19:00:00,1055.19263,1.05519263,1.3814907875000002,0.5715,0.17,0.01,0.7515000000000001,2.1329907875000003,DK2
2025-05-12 20:00:00,2025-05-12 20:00:00,1286.953022,1.2869530219999998,1.6711912774999997,0.5715,0.17,0.01,0.7515000000000001,2.4226912775,DK2
2025-05-12 21:00:00,2025-05-12 21:00:00,876.989901,0.8769899010000001,1.1587373762500002,0.2198,0.17,0.01,0.39980000000000004,1.5585373762500003,DK2
2025-05-12 22:00:00,2025-05-12 22:00:00,746.899687,0.746899687,0.99612460875,0.2198,0.17,0.01,0.39980000000000004,1.3959246087500001,DK2
2025-05-12 23:00:00,2025-05-12 23:00:00,693.565736,0.693565736,0.92945717,0.2198,0.17,0.01,0.39980000000000004,1.32925717,DK2
2025-05-13 00:00:00,2025-05-13 00:00:00,670.385287,0.670385287,0.90048160875,0.1465,0.17,0.01,0.3265,1.22698160875,DK2
2025-05-13 01:00:00,2025-05-13 01:00:00,660.538747,0.6605387469999999,0.8881734337499999,0.1465,0.17,0.01,0.3265,1.2146734337499998,DK2
2025-05-13 02:00:00,2025-05-13 02:00:00,665.387378,0.665387378,0.8942342225000001,0.1465,0.17,0.01,0.3265,1.2207342225,DK2
2025-05-13 03:00:00,2025-05-13 03:00:00,700.820003,0.700820003,0.93852500375,0.1465,0.17,0.01,0.3265,1.26502500375,DK2
2025-05-13 04:00:00,2025-05-13 04:00:00,721.557457,0.721557457,0.9644468212499999,0.1465,0.17,0.01,0.3265,1.29094682125,DK2
2025-05-13 05:00:00,2025-05-13 05:00:00,775.937168,0.775937168,1.0324214600000001,0.1465,0.17,0.01,0.3265,1.3589214600000001,DK2
2025-05-13 06:00:00,2025-05-13 06:00:00,1020.384953,1.020384953,1.33798119125,0.2198,0.17,0.01,0.39980000000000004,1.7377811912499999,DK2
2025-05-13 07:00:00,2025-05-13 07:00:00,957.42687,0.95742687,1.2592835875000001,0.2198,0.17,0.01,0.39980000000000004,1.6590835875,DK2
2025-05-13 08:00:00,2025-05-13 08:00:00,749.232195,0.749232195,0.9990402437500001,0.2198,0.17,0.01,0.39980000000000004,1.39884024375,DK2
2025-05-13 09:00:00,2025-05-13 09:00:00,583.631265,0.583631265,0.79203908125,0.2198,0.17,0.01,0.39980000000000004,1.19183908125,DK2
2025-05-13 10:00:00,2025-05-13 10:00:00,128.377988,0.128377988,0.222972485,0.2198,0.17,0.01,0.39980000000000004,0.622772485,DK2
2025-05-13 11:00:00,2025-05-13 11:00:00,44.16024,0.04416024,0.11770030000000001,0.2198,0.17,0.01,0.39980000000000004,0.5175003,DK2
2025-05-13 12:00:00,2025-05-13 12:00:00,29.838,0.029838,0.0997975,0.2198,0.17,0.01,0.39980000000000004,0.4995975,DK2
2025-05-13 13:00:00,2025-05-13 13:00:00,106.894635,0.10689463499999999,0.19611829374999998,0.2198,0.17,0.01,0.39980000000000004,0.59591829375,DK2
2025-05-13 14:00:00,2025-05-13 14:00:00,1.118925,0.001118925,0.06389865625,0.2198,0.17,0.01,0.39980000000000004,0.46369865625000006,DK2
2025-05-13 15:00:00,2025-05-13 15:00:00,29.68881,0.02968881,0.0996110125,0.2198,0.17,0.01,0.39980000000000004,0.49941101250000003,DK2
2025-05-13 16:00:00,2025-05-13 16:00:00,39.08778,0.03908778,0.111359725,0.2198,0.17,0.01,0.39980000000000004,0.5111597250000001,DK2
2025-05-13 17:00:00,2025-05-13 17:00:00,532.01154,0.53201154,0.727514425,0.5715,0.17,0.01,0.7515000000000001,1.479014425,DK2
2025-05-13 18:00:00,2025-05-13 18:00:00,744.234293,0.744234293,0.99279286625,0.5715,0.17,0.01,0.7515000000000001,1.74429286625,DK2
2025-05-13 19:00:00,2025-05-13 19:00:00,1015.014217,1.015014217,1.33126777125,0.5715,0.17,0.01,0.7515000000000001,2.0827677712500003,DK2
2025-05-13 20:00:00,2025-05-13 20:00:00,1588.649722,1.5886497220000002,2.0483121525000003,0.5715,0.17,0.01,0.7515000000000001,2.7998121525000004,DK2
2025-05-13 21:00:00,2025-05-13 21:00:00,1058.13012,1.05813012,1.3851626499999998,0.2198,0.17,0.01,0.39980000000000004,1.7849626499999998,DK2
2025-05-13 22:00:00,2025-05-13 22:00:00,800.329762,0.800329762,1.0629122025,0.2198,0.17,0.01,0.39980000000000004,1.4627122025000001,DK2
2025-05-13 23:00:00,2025-05-13 23:00:00,732.746707,0.732746707,0.97843338375,0.2198,0.17,0.01,0.39980000000000004,1.37823338375,DK2
2025-05-14 00:00:00,2025-05-14 00:00:00,608.819926,0.608819926,0.8235249075,0.1465,0.17,0.01,0.3265,1.1500249075,DK2
2025-05-14 01:00:00,2025-05-14 01:00:00,580.773319,0.5807733190000001,0.78846664875,0.1465,0.17,0.01,0.3265,1.11496664875,DK2
2025-05-14 02:00:00,2025-05-14 02:00:00,580.624098,0.580624098,0.7882801225,0.1465,0.17,0.01,0.3265,1.1147801225,DK2
2025-05-14 03:00:00,2025-05-14 03:00:00,575.701056,0.575701056,0.7821263199999999,0.1465,0.17,0.01,0.3265,1.10862632,DK2
2025-05-14 04:00:00,2025-05-14 04:00:00,548.474969,0.548474969,0.74809371125,0.1465,0.17,0.01,0.3265,1.07459371125,DK2
2025-05-14 05:00:00,2025-05-14 05:00:00,557.276825,0.557276825,0.7590960312499999,0.1465,0.17,0.01,0.3265,1.08559603125,DK2
2025-05-14 06:00:00,2025-05-14 06:00:00,671.178838,0.671178838,0.9014735475,0.2198,0.17,0.01,0.39980000000000004,1.3012735475000001,DK2
2025-05-14 07:00:00,2025-05-14 07:00:00,913.975769,0.913975769,1.20496971125,0.2198,0.17,0.01,0.39980000000000004,1.60476971125,DK2
2025-05-14 08:00:00,2025-05-14 08:00:00,741.071505,0.741071505,0.9888393812499999,0.2198,0.17,0.01,0.39980000000000004,1.38863938125,DK2
2025-05-14 09:00:00,2025-05-14 09:00:00,514.759407,0.514759407,0.70594925875,0.2198,0.17,0.01,0.39980000000000004,1.10574925875,DK2
2025-05-14 10:00:00,2025-05-14 10:00:00,17.52912,0.01752912,0.0844114,0.2198,0.17,0.01,0.39980000000000004,0.48421140000000007,DK2
2025-05-14 11:00:00,2025-05-14 11:00:00,-6.638688,-0.006638688,0.054201639999999995,0.2198,0.17,0.01,0.39980000000000004,0.45400164000000004,DK2
2025-05-14 12:00:00,2025-05-14 12:00:00,-31.32864,-0.03132864,0.023339200000000004,0.2198,0.17,0.01,0.39980000000000004,0.42313920000000005,DK2
2025-05-14 13:00:00,2025-05-14 13:00:00,-33.790176,-0.033790176000000005,0.020262279999999994,0.2198,0.17,0.01,0.39980000000000004,0.42006228,DK2
2025-05-14 14:00:00,2025-05-14 14:00:00,-35.80416,-0.03580416,0.017744799999999998,0.2198,0.17,0.01,0.39980000000000004,0.41754480000000005,DK2
2025-05-14 15:00:00,2025-05-14 15:00:00,-11.337984,-0.011337984,0.04832752,0.2198,0.17,0.01,0.39980000000000004,0.44812752000000006,DK2
2025-05-14 16:00:00,2025-05-14 16:00:00,59.30064,0.05930064,0.13662580000000002,0.2198,0.17,0.01,0.39980000000000004,0.5364258000000001,DK2
2025-05-14 17:00:00,2025-05-14 17:00:00,225.267847,0.225267847,0.34408480874999997,0.5715,0.17,0.01,0.7515000000000001,1.09558480875,DK2
2025-05-14 18:00:00,2025-05-14 18:00:00,619.784898,0.619784898,0.8372311225,0.5715,0.17,0.01,0.7515000000000001,1.5887311225,DK2
2025-05-14 19:00:00,2025-05-14 19:00:00,850.497962,0.850497962,1.1256224525,0.5715,0.17,0.01,0.7515000000000001,1.8771224525,DK2
2025-05-14 20:00:00,2025-05-14 20:00:00,1182.133986,1.182133986,1.5401674825,0.5715,0.17,0.01,0.7515000000000001,2.2916674825000003,DK2
2025-05-14 21:00:00,2025-05-14 21:00:00,989.239067,0.989239067,1.29904883375,0.2198,0.17,0.01,0.39980000000000004,1.69884883375,DK2
2025-05-14 22:00:00,2025-05-14 22:00:00,813.798705,0.8137987050000001,1.0797483812500002,0.2198,0.17,0.01,0.39980000000000004,1.4795483812500003,DK2
2025-05-14 23:00:00,2025-05-14 23:00:00,711.010944,0.711010944,0.95126368,0.2198,0.17,0.01,0.39980000000000004,1.35106368,DK2
2025-05-15 00:00:00,2025-05-15 00:00:00,723.928111,0.723928111,0.96741013875,0.1465,0.17,0.01,0.3265,1.29391013875,DK2
2025-05-15 01:00:00,2025-05-15 01:00:00,596.136621,0.596136621,0.8076707762499999,0.1465,0.17,0.01,0.3265,1.13417077625,DK2
2025-05-15 02:00:00,2025-05-15 02:00:00,580.843393,0.580843393,0.78855424125,0.1465,0.17,0.01,0.3265,1.11505424125,DK2
2025-05-15 03:00:00,2025-05-15 03:00:00,543.319098,0.543319098,0.7416488725,0.1465,0.17,0.01,0.3265,1.0681488725000001,DK2
2025-05-15 04:00:00,2025-05-15 04:00:00,531.606741,0.531606741,0.7270084262500001,0.1465,0.17,0.01,0.3265,1.05350842625,DK2
2025-05-15 05:00:00,2025-05-15 05:00:00,502.139316,0.5021393160000001,0.6901741450000001,0.1465,0.17,0.01,0.3265,1.016674145,DK2
2025-05-15 06:00:00,2025-05-15 06:00:00,572.264264,0.5722642640000001,0.7778303300000001,0.2198,0.17,0.01,0.39980000000000004,1.1776303300000002,DK2
2025-05-15 07:00:00,2025-05-15 07:00:00,634.481527,0.634481527,0.8556019087500001,0.2198,0.17,0.01,0.39980000000000004,1.2554019087500001,DK2
2025-05-15 08:00:00,2025-05-15 08:00:00,596.136621,0.596136621,0.8076707762499999,0.2198,0.17,0.01,0.39980000000000004,1.20747077625,DK2
2025-05-15 09:00:00,2025-05-15 09:00:00,307.057716,0.30705771600000004,0.44632214500000006,0.2198,0.17,0.01,0.39980000000000004,0.846122145,DK2
2025-05-15 10:00:00,2025-05-15 10:00:00,33.57045,0.03357045,0.10446306250000001,0.2198,0.17,0.01,0.39980000000000004,0.5042630625000001,DK2
2025-05-15 11:00:00,2025-05-15 11:00:00,0.0,0.0,0.0625,0.2198,0.17,0.01,0.39980000000000004,0.46230000000000004,DK2
2025-05-15 12:00:00,2025-05-15 12:00:00,-31.481622,-0.031481622,0.023147972500000003,0.2198,0.17,0.01,0.39980000000000004,0.42294797250000005,DK2
2025-05-15 13:00:00,2025-05-15 13:00:00,-49.98267,-0.04998267,2.166249999999842e-05,0.2198,0.17,0.01,0.39980000000000004,0.39982166250000006,DK2
2025-05-15 14:00:00,2025-05-15 14:00:00,-38.867121,-0.038867121,0.013916098750000001,0.2198,0.17,0.01,0.39980000000000004,0.41371609875000004,DK2
2025-05-15 15:00:00,2025-05-15 15:00:00,-20.067669,-0.020067669,0.03741541375,0.2198,0.17,0.01,0.39980000000000004,0.43721541375000006,DK2
2025-05-15 16:00:00,2025-05-15 16:00:00,-3.431646,-0.003431646,0.0582104425,0.2198,0.17,0.01,0.39980000000000004,0.45801044250000006,DK2
2025-05-15 17:00:00,2025-05-15 17:00:00,29.243592,0.029243592,0.09905449,0.5715,0.17,0.01,0.7515000000000001,0.85055449,DK2
2025-05-15 18:00:00,2025-05-15 18:00:00,541.827041,0.541827041,0.73978380125,0.5715,0.17,0.01,0.7515000000000001,1.49128380125,DK2
2025-05-15 19:00:00,2025-05-15 19:00:00,707.888882,0.707888882,0.9473611024999999,0.5715,0.17,0.01,0.7515000000000001,1.6988611025,DK2
2025-05-15 20:00:00,2025-05-15 20:00:00,814.717514,0.814717514,1.0808968925,0.5715,0.17,0.01,0.7515000000000001,1.8323968925,DK2
2025-05-15 21:00:00,2025-05-15 21:00:00,577.560927,0.577560927,0.7844511587499999,0.2198,0.17,0.01,0.39980000000000004,1.18425115875,DK2
2025-05-15 22:00:00,2025-05-15 22:00:00,444.547359,0.444547359,0.61818419875,0.2198,0.17,0.01,0.39980000000000004,1.01798419875,DK2
2025-05-15 23:00:00,2025-05-15 23:00:00,358.234002,0.358234002,0.5102925025,0.2198,0.17,0.01,0.39980000000000004,0.9100925025000001,DK2
2025-05-16 00:00:00,2025-05-16 00:00:00,362.938745,0.362938745,0.51617343125,0.1465,0.17,0.01,0.3265,0.84267343125,DK2
2025-05-16 01:00:00,2025-05-16 01:00:00,157.037203,0.15703720300000001,0.25879650375,0.1465,0.17,0.01,0.3265,0.58529650375,DK2
2025-05-16 02:00:00,2025-05-16 02:00:00,73.706776,0.073706776,0.15463347,0.1465,0.17,0.01,0.3265,0.48113347,DK2
2025-05-16 03:00:00,2025-05-16 03:00:00,59.606998,0.059606997999999994,0.1370087475,0.1465,0.17,0.01,0.3265,0.46350874750000004,DK2
2025-05-16 04:00:00,2025-05-16 04:00:00,157.111805,0.157111805,0.25888975625,0.1465,0.17,0.01,0.3265,0.58538975625,DK2
2025-05-16 05:00:00,2025-05-16 05:00:00,351.748445,0.351748445,0.50218555625,0.1465,0.17,0.01,0.3265,0.8286855562500001,DK2
2025-05-16 06:00:00,2025-05-16 06:00:00,455.743618,0.455743618,0.6321795225,0.2198,0.17,0.01,0.39980000000000004,1.0319795225,DK2
2025-05-16 07:00:00,2025-05-16 07:00:00,877.244888,0.877244888,1.15905611,0.2198,0.17,0.01,0.39980000000000004,1.5588561100000002,DK2
2025-05-16 08:00:00,2025-05-16 08:00:00,795.779519,0.7957795190000001,1.05722439875,0.2198,0.17,0.01,0.39980000000000004,1.4570243987500002,DK2
2025-05-16 09:00:00,2025-05-16 09:00:00,589.057385,0.5890573849999999,0.7988217312499999,0.2198,0.17,0.01,0.39980000000000004,1.1986217312499998,DK2
2025-05-16 10:00:00,2025-05-16 10:00:00,73.85598,0.07385598,0.154819975,0.2198,0.17,0.01,0.39980000000000004,0.554619975,DK2
2025-05-16 11:00:00,2025-05-16 11:00:00,9.026842,0.009026842,0.0737835525,0.2198,0.17,0.01,0.39980000000000004,0.47358355250000006,DK2
2025-05-16 12:00:00,2025-05-16 12:00:00,-10.81729,-0.01081729,0.0489783875,0.2198,0.17,0.01,0.39980000000000004,0.44877838750000004,DK2
2025-05-16 13:00:00,2025-05-16 13:00:00,-9.549056,-0.009549056,0.05056368,0.2198,0.17,0.01,0.39980000000000004,0.45036368000000004,DK2
2025-05-16 14:00:00,2025-05-16 14:00:00,-9.399852,-0.009399851999999998,0.050750185,0.2198,0.17,0.01,0.39980000000000004,0.45055018500000005,DK2
2025-05-16 15:00:00,2025-05-16 15:00:00,8.430026,0.008430026,0.0730375325,0.2198,0.17,0.01,0.39980000000000004,0.47283753250000005,DK2
2025-05-16 16:00:00,2025-05-16 16:00:00,29.46779,0.02946779,0.09933473749999999,0.2198,0.17,0.01,0.39980000000000004,0.49913473750000004,DK2
2025-05-16 17:00:00,2025-05-16 17:00:00,357.343595,0.357343595,0.50917949375,0.5715,0.17,0.01,0.7515000000000001,1.26067949375,DK2
2025-05-16 18:00:00,2025-05-16 18:00:00,723.863199,0.723863199,0.96732899875,0.5715,0.17,0.01,0.7515000000000001,1.71882899875,DK2
2025-05-16 19:00:00,2025-05-16 19:00:00,833.826532,0.833826532,1.104783165,0.5715,0.17,0.01,0.7515000000000001,1.856283165,DK2
2025-05-16 20:00:00,2025-05-16 20:00:00,1155.286579,1.155286579,1.50660822375,0.5715,0.17,0.01,0.7515000000000001,2.25810822375,DK2
2025-05-16 21:00:00,2025-05-16 21:00:00,1068.151384,1.068151384,1.3976892300000001,0.2198,0.17,0.01,0.39980000000000004,1.79748923,DK2
2025-05-16 22:00:00,2025-05-16 22:00:00,865.681615,0.865681615,1.14460201875,0.2198,0.17,0.01,0.39980000000000004,1.54440201875,DK2
2025-05-16 23:00:00,2025-05-16 23:00:00,685.667012,0.685667012,0.919583765,0.2198,0.17,0.01,0.39980000000000004,1.319383765,DK2
2025-05-17 00:00:00,2025-05-17 00:00:00,318.475931,0.318475931,0.46059491375,0.1465,0.17,0.01,0.3265,0.7870949137500001,DK2
2025-05-17 01:00:00,2025-05-17 01:00:00,323.847282,0.323847282,0.4673091025,0.1465,0.17,0.01,0.3265,0.7938091025,DK2
2025-05-17 02:00:00,2025-05-17 02:00:00,251.110332,0.251110332,0.376387915,0.1465,0.17,0.01,0.3265,0.702887915,DK2
2025-05-17 03:00:00,2025-05-17 03:00:00,304.674568,0.30467456800000003,0.44334321000000004,0.1465,0.17,0.01,0.3265,0.7698432100000001,DK2
2025-05-17 04:00:00,2025-05-17 04:00:00,253.497596,0.253497596,0.37937199499999996,0.1465,0.17,0.01,0.3265,0.705871995,DK2
2025-05-17 05:00:00,2025-05-17 05:00:00,301.914301,0.301914301,0.43989287625,0.1465,0.17,0.01,0.3265,0.7663928762500001,DK2
2025-05-17 06:00:00,2025-05-17 06:00:00,305.196782,0.305196782,0.44399597749999997,0.2198,0.17,0.01,0.39980000000000004,0.8437959775,DK2
2025-05-17 07:00:00,2025-05-17 07:00:00,287.143113,0.287143113,0.42142889125,0.2198,0.17,0.01,0.39980000000000004,0.8212288912500001,DK2
2025-05-17 08:00:00,2025-05-17 08:00:00,289.828755,0.289828755,0.42478594375,0.2198,0.17,0.01,0.39980000000000004,0.82458594375,DK2
2025-05-17 09:00:00,2025-05-17 09:00:00,30.736024,0.030736024,0.10092003,0.2198,0.17,0.01,0.39980000000000004,0.5007200300000001,DK2
2025-05-17 10:00:00,2025-05-17 10:00:00,0.074602,7.4602e-05,0.0625932525,0.2198,0.17,0.01,0.39980000000000004,0.4623932525000001,DK2
2025-05-17 11:00:00,2025-05-17 11:00:00,-23.947242,-0.023947242,0.0325659475,0.2198,0.17,0.01,0.39980000000000004,0.4323659475,DK2
2025-05-17 12:00:00,2025-05-17 12:00:00,-23.574232,-0.023574231999999997,0.033032210000000006,0.2198,0.17,0.01,0.39980000000000004,0.43283221000000005,DK2
2025-05-17 13:00:00,2025-05-17 13:00:00,-20.813958,-0.020813958,0.0364825525,0.2198,0.17,0.01,0.39980000000000004,0.43628255250000003,DK2
2025-05-17 14:00:00,2025-05-17 14:00:00,-19.993336,-0.019993336,0.03750833,0.2198,0.17,0.01,0.39980000000000004,0.43730833,DK2
2025-05-17 15:00:00,2025-05-17 15:00:00,-6.191966,-0.006191966,0.0547600425,0.2198,0.17,0.01,0.39980000000000004,0.45456004250000004,DK2
2025-05-17 16:00:00,2025-05-17 16:00:00,8.430026,0.008430026,0.0730375325,0.2198,0.17,0.01,0.39980000000000004,0.47283753250000005,DK2
2025-05-17 17:00:00,2025-05-17 17:00:00,79.07812,0.07907812,0.16134765,0.5715,0.17,0.01,0.7515000000000001,0.91284765,DK2
2025-05-17 18:00:00,2025-05-17 18:00:00,531.315451,0.5313154510000001,0.7266443137500002,0.5715,0.17,0.01,0.7515000000000001,1.47814431375,DK2
2025-05-17 19:00:00,2025-05-17 19:00:00,743.334321,0.7433343210000001,0.99166790125,0.5715,0.17,0.01,0.7515000000000001,1.74316790125,DK2
2025-05-17 20:00:00,2025-05-17 20:00:00,905.519054,0.905519054,1.1943988175,0.5715,0.17,0.01,0.7515000000000001,1.9458988175,DK2
2025-05-17 21:00:00,2025-05-17 21:00:00,971.467251,0.9714672510000001,1.2768340637500002,0.2198,0.17,0.01,0.39980000000000004,1.6766340637500003,DK2
2025-05-17 22:00:00,2025-05-17 22:00:00,969.079935,0.969079935,1.27384991875,0.2198,0.17,0.01,0.39980000000000004,1.6736499187500002,DK2
2025-05-17 23:00:00,2025-05-17 23:00:00,832.632929,0.832632929,1.10329116125,0.2198,0.17,0.01,0.39980000000000004,1.50309116125,DK2
2025-05-18 00:00:00,2025-05-18 00:00:00,796.227168,0.796227168,1.05778396,0.1465,0.17,0.01,0.3265,1.38428396,DK2
2025-05-18 01:00:00,2025-05-18 01:00:00,757.135683,0.757135683,1.00891960375,0.1465,0.17,0.01,0.3265,1.33541960375,DK2
2025-05-18 02:00:00,2025-05-18 02:00:00,735.351914,0.735351914,0.9816898924999999,0.1465,0.17,0.01,0.3265,1.3081898925,DK2
2025-05-18 03:00:00,2025-05-18 03:00:00,726.698112,0.726698112,0.9708726400000001,0.1465,0.17,0.01,0.3265,1.29737264,DK2
2025-05-18 04:00:00,2025-05-18 04:00:00,734.158312,0.734158312,0.98019789,0.1465,0.17,0.01,0.3265,1.3066978900000001,DK2
2025-05-18 05:00:00,2025-05-18 05:00:00,730.950418,0.730950418,0.9761880225,0.1465,0.17,0.01,0.3265,1.3026880225,DK2
2025-05-18 06:00:00,2025-05-18 06:00:00,681.116282,0.681116282,0.9138953525,0.2198,0.17,0.01,0.39980000000000004,1.3136953525,DK2
2025-05-18 07:00:00,2025-05-18 07:00:00,650.231062,0.6502310619999999,0.8752888274999999,0.2198,0.17,0.01,0.39980000000000004,1.2750888274999999,DK2
2025-05-18 08:00:00,2025-05-18 08:00:00,506.249179,0.506249179,0.69531147375,0.2198,0.17,0.01,0.39980000000000004,1.09511147375,DK2
2025-05-18 09:00:00,2025-05-18 09:00:00,73.035358,0.07303535800000001,0.1537941975,0.2198,0.17,0.01,0.39980000000000004,0.5535941975,DK2
2025-05-18 10:00:00,2025-05-18 10:00:00,2.61107,0.0026110699999999996,0.0657638375,0.2198,0.17,0.01,0.39980000000000004,0.4655638375000001,DK2
2025-05-18 11:00:00,2025-05-18 11:00:00,-2.685672,-0.0026856719999999996,0.05914291,0.2198,0.17,0.01,0.39980000000000004,0.45894291000000004,DK2
2025-05-18 12:00:00,2025-05-18 12:00:00,-18.6505,-0.0186505,0.039186874999999996,0.2198,0.17,0.01,0.39980000000000004,0.43898687500000005,DK2
2025-05-18 13:00:00,2025-05-18 13:00:00,-49.162718,-0.049162718,0.0010466025000000004,0.2198,0.17,0.01,0.39980000000000004,0.40084660250000004,DK2
2025-05-18 14:00:00,2025-05-18 14:00:00,-51.773788,-0.051773788,-0.002217234999999998,0.2198,0.17,0.01,0.39980000000000004,0.39758276500000006,DK2
2025-05-18 15:00:00,2025-05-18 15:00:00,-22.305998,-0.022305998,0.0346175025,0.2198,0.17,0.01,0.39980000000000004,0.43441750250000005,DK2
2025-05-18 16:00:00,2025-05-18 16:00:00,6.71418,0.00671418,0.070892725,0.2198,0.17,0.01,0.39980000000000004,0.47069272500000003,DK2
2025-05-18 17:00:00,2025-05-18 17:00:00,62.068864,0.062068863999999994,0.14008608,0.5715,0.17,0.01,0.7515000000000001,0.8915860800000001,DK2
2025-05-18 18:00:00,2025-05-18 18:00:00,638.966145,0.6389661449999999,0.8612076812499999,0.5715,0.17,0.01,0.7515000000000001,1.6127076812499999,DK2
2025-05-18 19:00:00,2025-05-18 19:00:00,808.760312,0.808760312,1.07345039,0.5715,0.17,0.01,0.7515000000000001,1.8249503900000001,DK2
2025-05-18 20:00:00,2025-05-18 20:00:00,933.793219,0.933793219,1.22974152375,0.5715,0.17,0.01,0.7515000000000001,1.98124152375,DK2
2025-05-18 21:00:00,2025-05-18 21:00:00,973.332301,0.973332301,1.27916537625,0.2198,0.17,0.01,0.39980000000000004,1.6789653762499999,DK2
2025-05-18 22:00:00,2025-05-18 22:00:00,883.362312,0.8833623119999999,1.1667028899999998,0.2198,0.17,0.01,0.39980000000000004,1.5665028899999998,DK2
2025-05-18 23:00:00,2025-05-18 23:00:00,773.025946,0.773025946,1.0287824325,0.2198,0.17,0.01,0.39980000000000004,1.4285824324999998,DK2
2025-05-19 00:00:00,2025-05-19 00:00:00,618.052642,0.618052642,0.8350658025,0.1465,0.17,0.01,0.3265,1.1615658025,DK2
2025-05-19 01:00:00,2025-05-19 01:00:00,600.072144,0.600072144,0.8125901799999999,0.1465,0.17,0.01,0.3265,1.13909018,DK2
2025-05-19 02:00:00,2025-05-19 02:00:00,568.587561,0.5685875610000001,0.7732344512500001,0.1465,0.17,0.01,0.3265,1.0997344512500002,DK2
2025-05-19 03:00:00,2025-05-19 03:00:00,562.171265,0.5621712649999999,0.7652140812499999,0.1465,0.17,0.01,0.3265,1.09171408125,DK2
