TimeUTC,load_kwh,TimeDK,RegionName,ConsumerCategory3,ConsumerCategory2
2024-06-28 02:00:00+00:00,0.25960759935191907,2024-06-28 04:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 03:00:00+00:00,0.24302057854664222,2024-06-28 05:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 04:00:00+00:00,0.2853869795101905,2024-06-28 06:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 05:00:00+00:00,0.3352504612853636,2024-06-28 07:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 06:00:00+00:00,0.337604813569095,2024-06-28 08:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 07:00:00+00:00,0.3429476127310337,2024-06-28 09:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 08:00:00+00:00,0.3553633411578741,2024-06-28 10:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 09:00:00+00:00,0.37670196889306207,2024-06-28 11:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 10:00:00+00:00,0.39700850649043257,2024-06-28 12:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 11:00:00+00:00,0.41461817139161905,2024-06-28 13:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 12:00:00+00:00,0.41058158130400685,2024-06-28 14:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 13:00:00+00:00,0.4128851693452724,2024-06-28 15:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 14:00:00+00:00,0.44770931661825214,2024-06-28 16:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 15:00:00+00:00,0.5041319929699435,2024-06-28 17:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 16:00:00+00:00,0.5124179985356165,2024-06-28 18:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 17:00:00+00:00,0.4749085131368928,2024-06-28 19:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 18:00:00+00:00,0.4387409532502193,2024-06-28 20:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 19:00:00+00:00,0.41829456743570814,2024-06-28 21:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 20:00:00+00:00,0.3986906004371614,2024-06-28 22:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 21:00:00+00:00,0.3646715176507521,2024-06-28 23:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 22:00:00+00:00,0.33410603431080965,2024-06-29 00:00:00,Region Hovedstaden,Privat,Privat
2024-06-28 23:00:00+00:00,0.3047845825575971,2024-06-29 01:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 00:00:00+00:00,0.2818556573376187,2024-06-29 02:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 01:00:00+00:00,0.2602487966766224,2024-06-29 03:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 02:00:00+00:00,0.2417489107877617,2024-06-29 04:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 03:00:00+00:00,0.23254284860773528,2024-06-29 05:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 04:00:00+00:00,0.2409458221705078,2024-06-29 06:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 05:00:00+00:00,0.2982094614344567,2024-06-29 07:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 06:00:00+00:00,0.37414932079123303,2024-06-29 08:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 07:00:00+00:00,0.42705147638928276,2024-06-29 09:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 08:00:00+00:00,0.4619470825359905,2024-06-29 10:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 09:00:00+00:00,0.4778318048577793,2024-06-29 11:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 10:00:00+00:00,0.4759959310820097,2024-06-29 12:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 11:00:00+00:00,0.4604034588975368,2024-06-29 13:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 12:00:00+00:00,0.4424708832202546,2024-06-29 14:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 13:00:00+00:00,0.4270460635472868,2024-06-29 15:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 14:00:00+00:00,0.42726436590882344,2024-06-29 16:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 15:00:00+00:00,0.4632754473449423,2024-06-29 17:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 16:00:00+00:00,0.48519588539934194,2024-06-29 18:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 17:00:00+00:00,0.44633049607976283,2024-06-29 19:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 18:00:00+00:00,0.4229726962921072,2024-06-29 20:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 19:00:00+00:00,0.3980961064235128,2024-06-29 21:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 20:00:00+00:00,0.38309098739165,2024-06-29 22:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 21:00:00+00:00,0.35525852475707115,2024-06-29 23:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 22:00:00+00:00,0.3286037582299676,2024-06-30 00:00:00,Region Hovedstaden,Privat,Privat
2024-06-29 23:00:00+00:00,0.30945201745462536,2024-06-30 01:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 00:00:00+00:00,0.27309183110821755,2024-06-30 02:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 01:00:00+00:00,0.24377212643945334,2024-06-30 03:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 02:00:00+00:00,0.23146845233470156,2024-06-30 04:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 03:00:00+00:00,0.22554554834075072,2024-06-30 05:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 04:00:00+00:00,0.228855380762599,2024-06-30 06:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 05:00:00+00:00,0.27514167419877705,2024-06-30 07:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 06:00:00+00:00,0.3623576394900725,2024-06-30 08:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 07:00:00+00:00,0.44644666332982347,2024-06-30 09:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 08:00:00+00:00,0.4975177964312413,2024-06-30 10:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 09:00:00+00:00,0.5203980979338467,2024-06-30 11:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 10:00:00+00:00,0.5268389795355555,2024-06-30 12:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 11:00:00+00:00,0.5171556946522521,2024-06-30 13:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 12:00:00+00:00,0.5081260672028769,2024-06-30 14:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 13:00:00+00:00,0.5026900486064481,2024-06-30 15:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 14:00:00+00:00,0.5202460235920056,2024-06-30 16:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 15:00:00+00:00,0.5765567721465733,2024-06-30 17:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 16:00:00+00:00,0.5948660039785788,2024-06-30 18:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 17:00:00+00:00,0.537078577357794,2024-06-30 19:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 18:00:00+00:00,0.4894991710477766,2024-06-30 20:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 19:00:00+00:00,0.46070015820725235,2024-06-30 21:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 20:00:00+00:00,0.42231356188709124,2024-06-30 22:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 21:00:00+00:00,0.36625912171368485,2024-06-30 23:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 22:00:00+00:00,0.32899822320681976,2024-07-01 00:00:00,Region Hovedstaden,Privat,Privat
2024-06-30 23:00:00+00:00,0.3078597787648924,2024-07-01 01:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 00:00:00+00:00,0.30269765205332316,2024-07-01 02:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 01:00:00+00:00,0.274543237112589,2024-07-01 03:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 02:00:00+00:00,0.251587050095699,2024-07-01 04:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 03:00:00+00:00,0.23927704280982223,2024-07-01 05:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 04:00:00+00:00,0.26648773576809126,2024-07-01 06:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 05:00:00+00:00,0.31245706336831014,2024-07-01 07:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 06:00:00+00:00,0.3299397006710701,2024-07-01 08:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 07:00:00+00:00,0.3319241078228795,2024-07-01 09:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 08:00:00+00:00,0.3324170837509088,2024-07-01 10:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 09:00:00+00:00,0.3348229143632097,2024-07-01 11:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 10:00:00+00:00,0.3452641513824158,2024-07-01 12:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 11:00:00+00:00,0.35112357970796476,2024-07-01 13:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 12:00:00+00:00,0.3604536640851942,2024-07-01 14:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 13:00:00+00:00,0.3744914217647605,2024-07-01 15:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 14:00:00+00:00,0.4306723314401725,2024-07-01 16:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 15:00:00+00:00,0.5371471417562953,2024-07-01 17:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 16:00:00+00:00,0.5551425292792178,2024-07-01 18:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 17:00:00+00:00,0.5009426227140911,2024-07-01 19:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 18:00:00+00:00,0.4565716745974547,2024-07-01 20:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 19:00:00+00:00,0.4315643480424185,2024-07-01 21:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 20:00:00+00:00,0.40246096639943696,2024-07-01 22:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 21:00:00+00:00,0.3524406699292817,2024-07-01 23:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 22:00:00+00:00,0.31922876268981787,2024-07-02 00:00:00,Region Hovedstaden,Privat,Privat
2024-07-01 23:00:00+00:00,0.30186018330996217,2024-07-02 01:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 00:00:00+00:00,0.3120165259720095,2024-07-02 02:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 01:00:00+00:00,0.27398736267798446,2024-07-02 03:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 02:00:00+00:00,0.2582721352791774,2024-07-02 04:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 03:00:00+00:00,0.23874392726995014,2024-07-02 05:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 04:00:00+00:00,0.26308218981004555,2024-07-02 06:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 05:00:00+00:00,0.3088177478050607,2024-07-02 07:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 06:00:00+00:00,0.3255438923420622,2024-07-02 08:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 07:00:00+00:00,0.33199811972775073,2024-07-02 09:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 08:00:00+00:00,0.33678252262187836,2024-07-02 10:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 09:00:00+00:00,0.3449268826226202,2024-07-02 11:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 10:00:00+00:00,0.3551265158881046,2024-07-02 12:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 11:00:00+00:00,0.35462521011100945,2024-07-02 13:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 12:00:00+00:00,0.35896582582377645,2024-07-02 14:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 13:00:00+00:00,0.36965815943551705,2024-07-02 15:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 14:00:00+00:00,0.4227825414022372,2024-07-02 16:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 15:00:00+00:00,0.544700077273704,2024-07-02 17:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 16:00:00+00:00,0.5686678053875199,2024-07-02 18:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 17:00:00+00:00,0.5144458418812338,2024-07-02 19:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 18:00:00+00:00,0.4729929944954812,2024-07-02 20:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 19:00:00+00:00,0.44492092130868416,2024-07-02 21:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 20:00:00+00:00,0.418926753756397,2024-07-02 22:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 21:00:00+00:00,0.3696163368683178,2024-07-02 23:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 22:00:00+00:00,0.3725435248648389,2024-07-03 00:00:00,Region Hovedstaden,Privat,Privat
2024-07-02 23:00:00+00:00,0.36739354281669134,2024-07-03 01:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 00:00:00+00:00,0.3310047184977252,2024-07-03 02:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 01:00:00+00:00,0.2769808168250124,2024-07-03 03:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 02:00:00+00:00,0.23958215169666375,2024-07-03 04:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 03:00:00+00:00,0.23382890208181487,2024-07-03 05:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 04:00:00+00:00,0.26600390083547887,2024-07-03 06:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 05:00:00+00:00,0.31471133440472326,2024-07-03 07:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 06:00:00+00:00,0.3348027258318074,2024-07-03 08:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 07:00:00+00:00,0.3404438587286946,2024-07-03 09:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 08:00:00+00:00,0.34705823725536017,2024-07-03 10:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 09:00:00+00:00,0.3520874694232078,2024-07-03 11:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 10:00:00+00:00,0.35636778645744754,2024-07-03 12:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 11:00:00+00:00,0.3498496847630565,2024-07-03 13:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 12:00:00+00:00,0.3463991427143742,2024-07-03 14:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 13:00:00+00:00,0.35337391633793197,2024-07-03 15:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 14:00:00+00:00,0.396188981760259,2024-07-03 16:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 15:00:00+00:00,0.491342915369657,2024-07-03 17:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 16:00:00+00:00,0.5216928036356702,2024-07-03 18:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 17:00:00+00:00,0.4767343654421466,2024-07-03 19:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 18:00:00+00:00,0.4395553580523569,2024-07-03 20:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 19:00:00+00:00,0.41995051577836734,2024-07-03 21:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 20:00:00+00:00,0.3928599054111992,2024-07-03 22:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 21:00:00+00:00,0.34055832222477433,2024-07-03 23:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 22:00:00+00:00,0.3136851770745114,2024-07-04 00:00:00,Region Hovedstaden,Privat,Privat
2024-07-03 23:00:00+00:00,0.30589645968498985,2024-07-04 01:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 00:00:00+00:00,0.30424200364363024,2024-07-04 02:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 01:00:00+00:00,0.2952900417241431,2024-07-04 03:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 02:00:00+00:00,0.28330265923327674,2024-07-04 04:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 03:00:00+00:00,0.25845194112019754,2024-07-04 05:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 04:00:00+00:00,0.26541310551053326,2024-07-04 06:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 05:00:00+00:00,0.3083303459083664,2024-07-04 07:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 06:00:00+00:00,0.33098044476985017,2024-07-04 08:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 07:00:00+00:00,0.3406701962921183,2024-07-04 09:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 08:00:00+00:00,0.35740050575365273,2024-07-04 10:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 09:00:00+00:00,0.378821088735008,2024-07-04 11:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 10:00:00+00:00,0.39633021655235867,2024-07-04 12:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 11:00:00+00:00,0.39521290058468944,2024-07-04 13:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 12:00:00+00:00,0.386566362997847,2024-07-04 14:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 13:00:00+00:00,0.38767330218516716,2024-07-04 15:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 14:00:00+00:00,0.4287382153621241,2024-07-04 16:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 15:00:00+00:00,0.5140654714388392,2024-07-04 17:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 16:00:00+00:00,0.5382024986219239,2024-07-04 18:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 17:00:00+00:00,0.4935314887512966,2024-07-04 19:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 18:00:00+00:00,0.4513611928174109,2024-07-04 20:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 19:00:00+00:00,0.4325648901334826,2024-07-04 21:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 20:00:00+00:00,0.40795048772387543,2024-07-04 22:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 21:00:00+00:00,0.35705938058225256,2024-07-04 23:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 22:00:00+00:00,0.34834528559697275,2024-07-05 00:00:00,Region Hovedstaden,Privat,Privat
2024-07-04 23:00:00+00:00,0.3576840516666639,2024-07-05 01:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 00:00:00+00:00,0.33993725103560013,2024-07-05 02:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 01:00:00+00:00,0.31276486394379066,2024-07-05 03:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 02:00:00+00:00,0.2686727924489912,2024-07-05 04:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 03:00:00+00:00,0.24528550021195883,2024-07-05 05:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 04:00:00+00:00,0.26812839712182807,2024-07-05 06:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 05:00:00+00:00,0.3156824083114723,2024-07-05 07:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 06:00:00+00:00,0.3402603524657527,2024-07-05 08:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 07:00:00+00:00,0.3535264343837601,2024-07-05 09:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 08:00:00+00:00,0.3653145036571525,2024-07-05 10:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 09:00:00+00:00,0.37325670622853596,2024-07-05 11:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 10:00:00+00:00,0.38666781002149964,2024-07-05 12:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 11:00:00+00:00,0.39895717120623764,2024-07-05 13:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 12:00:00+00:00,0.38977145701373384,2024-07-05 14:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 13:00:00+00:00,0.403198560148505,2024-07-05 15:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 14:00:00+00:00,0.4435874920346948,2024-07-05 16:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 15:00:00+00:00,0.5155747738806215,2024-07-05 17:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 16:00:00+00:00,0.5366014621140764,2024-07-05 18:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 17:00:00+00:00,0.47702331033140416,2024-07-05 19:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 18:00:00+00:00,0.4336337123751813,2024-07-05 20:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 19:00:00+00:00,0.42252031061278245,2024-07-05 21:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 20:00:00+00:00,0.3921721468993744,2024-07-05 22:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 21:00:00+00:00,0.3552362702289801,2024-07-05 23:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 22:00:00+00:00,0.3213836717646729,2024-07-06 00:00:00,Region Hovedstaden,Privat,Privat
2024-07-05 23:00:00+00:00,0.29345062698257207,2024-07-06 01:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 00:00:00+00:00,0.2768998581795969,2024-07-06 02:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 01:00:00+00:00,0.25897992633272154,2024-07-06 03:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 02:00:00+00:00,0.246169336021947,2024-07-06 04:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 03:00:00+00:00,0.24976080608301926,2024-07-06 05:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 04:00:00+00:00,0.2602483720380412,2024-07-06 06:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 05:00:00+00:00,0.30158707137351703,2024-07-06 07:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 06:00:00+00:00,0.37041429862466096,2024-07-06 08:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 07:00:00+00:00,0.42428338573676994,2024-07-06 09:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 08:00:00+00:00,0.4520657583509568,2024-07-06 10:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 09:00:00+00:00,0.47701677783012886,2024-07-06 11:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 10:00:00+00:00,0.4652196056921309,2024-07-06 12:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 11:00:00+00:00,0.44470806818673614,2024-07-06 13:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 12:00:00+00:00,0.43162919815324846,2024-07-06 14:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 13:00:00+00:00,0.4237687411085697,2024-07-06 15:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 14:00:00+00:00,0.43829025745912575,2024-07-06 16:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 15:00:00+00:00,0.5038375087137249,2024-07-06 17:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 16:00:00+00:00,0.5307812305293983,2024-07-06 18:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 17:00:00+00:00,0.483603398859335,2024-07-06 19:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 18:00:00+00:00,0.4510674590448888,2024-07-06 20:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 19:00:00+00:00,0.42207165482009723,2024-07-06 21:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 20:00:00+00:00,0.3920845968232478,2024-07-06 22:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 21:00:00+00:00,0.3532950132898931,2024-07-06 23:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 22:00:00+00:00,0.3413525315626349,2024-07-07 00:00:00,Region Hovedstaden,Privat,Privat
2024-07-06 23:00:00+00:00,0.3271614828217008,2024-07-07 01:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 00:00:00+00:00,0.30352728664816614,2024-07-07 02:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 01:00:00+00:00,0.2683634510420875,2024-07-07 03:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 02:00:00+00:00,0.2405545324503116,2024-07-07 04:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 03:00:00+00:00,0.225180934589546,2024-07-07 05:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 04:00:00+00:00,0.23159481091071044,2024-07-07 06:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 05:00:00+00:00,0.2778460430658328,2024-07-07 07:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 06:00:00+00:00,0.35017644675110066,2024-07-07 08:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 07:00:00+00:00,0.40822566912344677,2024-07-07 09:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 08:00:00+00:00,0.4375876660616776,2024-07-07 10:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 09:00:00+00:00,0.45207360463200574,2024-07-07 11:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 10:00:00+00:00,0.463729375588909,2024-07-07 12:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 11:00:00+00:00,0.46834780719366925,2024-07-07 13:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 12:00:00+00:00,0.4682411327824214,2024-07-07 14:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 13:00:00+00:00,0.4575694747365374,2024-07-07 15:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 14:00:00+00:00,0.465746693097369,2024-07-07 16:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 15:00:00+00:00,0.5169551057858159,2024-07-07 17:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 16:00:00+00:00,0.5476768942544432,2024-07-07 18:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 17:00:00+00:00,0.502380266961995,2024-07-07 19:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 18:00:00+00:00,0.46012128742695374,2024-07-07 20:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 19:00:00+00:00,0.4289208047523744,2024-07-07 21:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 20:00:00+00:00,0.3961117928655131,2024-07-07 22:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 21:00:00+00:00,0.3441073301609475,2024-07-07 23:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 22:00:00+00:00,0.3121894838659512,2024-07-08 00:00:00,Region Hovedstaden,Privat,Privat
2024-07-07 23:00:00+00:00,0.3015889328503994,2024-07-08 01:00:00,Region Hovedstaden,Privat,Privat
2024-07-08 00:00:00+00:00,0.27994943048165083,2024-07-08 02:00:00,Region Hovedstaden,Privat,Privat
2024-07-08 01:00:00+00:00,0.247565357022802,2024-07-08 03:00:00,Region Hovedstaden,Privat,Privat
2024-07-08 02:00:00+00:00,0.22941720533699614,2024-07-08 04:00:00,Region Hovedstaden,Privat,Privat
2024-07-08 03:00:00+00:00,0.2243462112646037,2024-07-08 05:00:00,Region Hovedstaden,Privat,Privat
2024-07-08 04:00:00+00:00,0.24954222813970953,2024-07-08 06:00:00,Region Hovedstaden,Privat,Privat
2024-07-08 05:00:00+00:00,0.2928446278632016,2024-07-08 07:00:00,Region Hovedstaden,Privat,Privat
2024-07-08 06:00:00+00:00,0.3242622863071634,2024-07-08 08:00:00,Region Hovedstaden,Privat,Privat
